prev	curr	type	n
Biology	Main_Page	external	55
English_language	Science	link	52
Art	Philosophy	external	56
English_language	Biology	link	50
Main_Page	Science	other	46
Wikipedia	Geography	link	47
other-search	Mathematics	external	55
other-empty	Geography	other	58
Philosophy	Chemistry	link	48
Philosophy	History	external	51
History	Mathematics	external	46
Biology	History	other	48
Main_Page	Mathematics	external	51
Philosophy	Biology	other	55
Geography	Biology	link	59
English_language	English_language	link	49
Philosophy	Science	external	45
Geography	Mathematics	external	54
Earth	Science	link	57
other-external	Science	external	51
other-internal	Art	link	50
Wikipedia	Mathematics	other	55
Chemistry	History	link	45
Physics	Chemistry	external	54
other-empty	Main_Page	link	49
Religion	Science	external	50
Earth	Physics	external	39
Mathematics	Science	other	50
Science	United_States	link	40
other-search	Mathematics	external	44
Philosophy	Geography	other	55
other-internal	Technology	other	46
other-empty	English_language	external	50
English_language	World_War_II	link	55
Biology	Earth	other	51
Chemistry	Religion	link	42
Chemistry	Earth	external	38
Biology	Music	other	40
English_language	World_War_II	external	50
Mathematics	Technology	external	47
English_language	Music	other	58
Physics	Literature	external	48
Biology	Literature	link	47
Sports	United_States	external	43
other-external	Main_Page	other	52
Geography	Wikipedia	external	49
United_States	Religion	link	46
Music	History	link	36
World_War_II	Mathematics	external	61
Religion	Technology	external	48
Biology	Philosophy	other	52
other-external	Chemistry	other	40
Literature	World_War_II	external	49
Chemistry	Literature	other	52
Literature	Religion	external	49
Biology	History	external	60
Religion	History	other	45
Physics	Philosophy	other	46
World_War_II	Physics	other	40
Physics	Science	link	52
Art	Science	external	49
Sports	Mathematics	link	49
History	Earth	other	44
other-internal	Science	other	36
Literature	History	link	47
Art	Biology	link	58
United_States	World_War_II	other	48
Religion	Geography	link	47
Biology	Art	external	47
Music	History	external	54
other-search	Music	external	43
Literature	Mathematics	link	54
Art	English_language	external	54
Religion	Physics	other	58
Religion	Earth	external	58
Biology	History	link	53
Mathematics	Mathematics	external	38
Earth	Technology	other	51
Earth	Sports	link	53
History	Mathematics	other	46
Religion	Mathematics	external	51
History	Biology	external	50
Earth	World_War_II	external	48
Technology	Wikipedia	external	53
Philosophy	Wikipedia	other	58
other-external	Main_Page	link	49
Chemistry	Philosophy	other	45
Science	Wikipedia	external	54
History	Science	link	41
other-empty	United_States	external	50
Geography	Music	external	57
Science	Religion	external	61
History	Biology	external	56
Music	English_language	link	45
Literature	Literature	external	52
other-internal	English_language	other	46
Earth	Technology	external	45
Music	Music	other	65
United_States	Wikipedia	other	57
World_War_II	World_War_II	other	53
World_War_II	Earth	other	40
other-empty	Physics	link	47
Mathematics	Music	other	58
Philosophy	History	other	45
Wikipedia	Philosophy	external	70
other-search	Music	other	50
English_language	Biology	link	46
other-empty	Sports	other	47
Philosophy	Mathematics	external	49
Sports	Religion	other	52
Chemistry	Science	other	52
Sports	United_States	external	52
Sports	Philosophy	link	48
Literature	Sports	external	43
Wikipedia	Biology	external	55
Earth	Physics	other	55
Mathematics	Technology	link	55
Literature	Sports	link	44
Geography	Sports	link	53
other-internal	United_States	link	55
other-internal	World_War_II	external	47
History	Physics	external	39
Wikipedia	Physics	other	47
Sports	Philosophy	link	56
Wikipedia	Science	other	48
Philosophy	Wikipedia	external	46
Mathematics	Main_Page	external	50
Technology	Music	external	39
Science	Geography	link	59
other-search	Main_Page	other	60
Art	Main_Page	external	45
English_language	Physics	external	48
Main_Page	Mathematics	other	59
Music	Music	other	51
Religion	Main_Page	link	39
United_States	History	external	50
Earth	World_War_II	other	58
other-empty	Sports	external	45
Biology	Sports	other	53
English_language	Technology	external	58
Earth	World_War_II	other	36
Physics	Religion	link	55
Earth	Sports	link	49
other-search	Sports	other	38
Chemistry	Earth	external	46
other-empty	Sports	external	42
Technology	English_language	other	52
English_language	Religion	link	42
Literature	Music	other	47
Earth	Physics	link	43
other-empty	Physics	other	59
Geography	Music	link	57
other-internal	Music	external	49
Biology	Philosophy	link	62
Biology	Wikipedia	other	51
Earth	Music	link	54
Science	Art	link	50
Main_Page	History	external	55
Science	Philosophy	link	37
Physics	English_language	link	67
other-external	Philosophy	link	59
Chemistry	Geography	link	49
Wikipedia	History	other	45
Philosophy	United_States	other	44
World_War_II	History	link	57
Geography	Main_Page	link	49
Physics	Chemistry	external	73
Literature	Art	link	46
Geography	Wikipedia	external	48
History	Music	link	34
Main_Page	Main_Page	other	55
Literature	Literature	external	51
other-search	Mathematics	external	41
Wikipedia	Religion	link	47
Sports	Chemistry	other	57
English_language	Science	other	58
Chemistry	Chemistry	other	59
Art	Philosophy	external	45
Physics	Geography	other	51
Philosophy	Geography	link	57
other-search	Earth	link	62
United_States	Wikipedia	link	47
Music	Earth	external	51
Physics	Mathematics	link	57
Religion	Wikipedia	other	51
United_States	Geography	other	43
Literature	Earth	link	44
other-empty	Sports	external	50
Art	Physics	link	56
English_language	History	other	54
Literature	Technology	external	39
other-search	Earth	other	50
Philosophy	Science	link	46
Literature	World_War_II	link	55
Physics	World_War_II	link	54
other-external	Art	other	46
Chemistry	Earth	external	61
Mathematics	Technology	external	43
Geography	English_language	link	60
Earth	Biology	other	59
Chemistry	Physics	external	60
Art	English_language	link	61
other-search	Music	external	51
Physics	English_language	external	43
Sports	Chemistry	external	50
Literature	Music	external	52
Science	Literature	external	46
Literature	Mathematics	external	48
other-search	Wikipedia	link	61
Biology	Geography	other	47
Earth	United_States	link	49
Science	Mathematics	external	57
other-internal	Geography	external	68
Technology	History	external	60
Literature	World_War_II	link	56
other-internal	Mathematics	other	58
other-empty	Geography	external	51
Main_Page	Main_Page	link	57
other-external	Technology	other	39
History	Main_Page	other	40
Wikipedia	Science	link	46
other-search	Mathematics	other	42
World_War_II	Mathematics	link	63
other-search	Main_Page	other	47
Technology	Science	link	46
Science	History	other	52
Earth	United_States	other	45
Geography	Philosophy	link	70
Earth	Literature	external	57
Philosophy	English_language	link	64
other-empty	Main_Page	external	47
Sports	Art	other	45
Music	Science	external	55
History	Geography	link	38
Art	Literature	link	29
other-empty	Wikipedia	other	55
World_War_II	Literature	link	50
Literature	World_War_II	other	51
World_War_II	Technology	link	58
History	Sports	external	40
English_language	United_States	link	46
Philosophy	Mathematics	other	47
English_language	World_War_II	other	38
History	Main_Page	other	57
Literature	Biology	external	43
Wikipedia	Earth	other	54
Music	Music	external	50
Physics	Religion	other	48
Technology	Mathematics	external	45
Wikipedia	Chemistry	external	43
Main_Page	World_War_II	external	46
Main_Page	History	external	51
Music	Literature	external	48
Science	World_War_II	external	43
English_language	Literature	external	52
Technology	Chemistry	external	49
other-internal	Science	link	47
Geography	Physics	other	70
Music	Music	other	43
Philosophy	English_language	other	51
Mathematics	Technology	external	53
Science	Science	link	46
Music	Philosophy	other	61
Earth	Chemistry	other	48
Physics	World_War_II	other	60
Wikipedia	English_language	other	49
Philosophy	History	external	56
Wikipedia	Wikipedia	external	45
Wikipedia	Music	external	49
Sports	Music	other	53
Physics	Art	other	53
Biology	Geography	external	59
United_States	Music	external	53
Science	Earth	link	40
Technology	Science	external	52
Religion	United_States	external	50
Science	Art	other	64
Art	Physics	link	44
other-search	Main_Page	link	52
other-internal	Technology	external	48
Science	Philosophy	other	46
Literature	Sports	other	43
Religion	Sports	link	53
other-empty	Chemistry	link	50
Music	World_War_II	external	44
Chemistry	Wikipedia	link	45
Physics	Science	external	59
Music	Biology	link	56
other-empty	Mathematics	other	50
Music	Wikipedia	external	47
Religion	Science	link	48
Earth	Art	other	57
Religion	Science	other	57
English_language	Art	link	42
other-external	Philosophy	link	51
Sports	Biology	external	51
World_War_II	Biology	external	48
Religion	English_language	other	45
other-internal	United_States	other	49
Music	Main_Page	link	58
Biology	Physics	link	39
United_States	Wikipedia	other	52
Science	Chemistry	external	57
United_States	English_language	link	42
Art	Wikipedia	link	54
United_States	Art	external	61
other-external	Mathematics	external	55
Chemistry	United_States	other	58
Technology	English_language	external	48
Technology	Philosophy	link	73
Sports	English_language	other	40
World_War_II	Geography	link	40
Wikipedia	Earth	external	60
Philosophy	Geography	link	52
Science	Physics	other	57
United_States	Technology	external	47
Mathematics	Music	link	69
Music	Sports	other	49
Main_Page	Technology	external	39
other-external	Technology	external	55
other-empty	World_War_II	other	54
other-internal	Geography	link	47
Sports	Technology	other	46
Literature	Sports	link	50
other-external	Literature	external	52
other-external	Music	external	62
Chemistry	Literature	external	47
English_language	Biology	external	48
Religion	Earth	external	52
Religion	Literature	other	47
English_language	Literature	other	42
Main_Page	United_States	other	36
other-internal	Main_Page	other	52
Wikipedia	Main_Page	link	58
English_language	Music	link	38
Religion	Technology	link	49
Art	United_States	external	62
World_War_II	United_States	other	59
Literature	Philosophy	link	48
Biology	Music	other	48
Physics	Sports	other	52
United_States	World_War_II	external	44
Music	Geography	other	52
Geography	Mathematics	other	56
History	Mathematics	other	46
Religion	Main_Page	other	42
Geography	Main_Page	other	48
Literature	Philosophy	link	35
Sports	Sports	external	51
Physics	Mathematics	other	50
Earth	Philosophy	other	49
Philosophy	Literature	link	50
Physics	Literature	link	39
Religion	Philosophy	link	42
Literature	Sports	external	52
Chemistry	Biology	link	59
Literature	Literature	other	38
Main_Page	Technology	external	49
Sports	History	other	44
Wikipedia	Physics	other	46
World_War_II	Philosophy	external	56
Science	Sports	other	37
Science	Earth	other	55
Mathematics	Main_Page	external	53
Earth	Earth	other	54
Chemistry	Earth	other	56
United_States	Mathematics	other	72
United_States	Science	other	37
Technology	Mathematics	external	52
Mathematics	United_States	external	60
Mathematics	United_States	external	48
Wikipedia	Sports	other	38
Literature	Music	other	52
other-internal	World_War_II	link	49
Geography	Earth	other	51
Literature	Main_Page	external	58
other-empty	Geography	external	53
United_States	Earth	link	66
Chemistry	English_language	other	39
Sports	History	other	57
History	Chemistry	external	68
Religion	Geography	other	64
Geography	Mathematics	link	54
Physics	United_States	link	41
Biology	Mathematics	external	46
Art	Mathematics	link	48
World_War_II	Music	external	29
other-internal	Art	other	42
other-external	Wikipedia	link	50
History	Science	other	46
Earth	Philosophy	link	47
Mathematics	Biology	link	44
other-search	History	link	56
Music	Chemistry	link	52
other-internal	Chemistry	link	60
Literature	Science	external	57
Mathematics	Wikipedia	other	43
Sports	Physics	external	59
Art	Main_Page	link	48
World_War_II	Biology	link	42
Main_Page	Art	other	48
Earth	Technology	other	58
Science	English_language	other	53
Philosophy	Religion	other	49
other-search	Geography	external	64
Main_Page	Physics	external	52
Earth	Religion	external	60
other-external	Earth	link	53
Religion	Wikipedia	other	48
other-external	Literature	external	55
Main_Page	Mathematics	link	48
Religion	Chemistry	other	47
Music	Physics	link	48
Sports	Literature	other	37
Music	Sports	external	43
Main_Page	World_War_II	link	45
Literature	English_language	other	48
Biology	Art	link	37
other-external	Mathematics	link	43
other-search	Technology	other	57
Sports	Religion	link	46
Geography	Main_Page	other	36
Main_Page	Mathematics	external	48
other-empty	Philosophy	external	44
Main_Page	Technology	other	57
other-external	United_States	link	56
Art	Chemistry	link	52
Religion	Physics	link	49
Geography	United_States	external	73
Literature	Sports	other	52
Literature	Sports	other	34
Music	Philosophy	external	59
World_War_II	Wikipedia	other	50
Main_Page	Geography	other	54
World_War_II	Sports	other	54
other-internal	Mathematics	external	56
Physics	Wikipedia	link	42
other-search	Main_Page	other	32
other-search	Physics	link	43
other-external	Wikipedia	link	47
Music	Mathematics	external	51
History	Sports	other	40
World_War_II	Music	external	62
Wikipedia	Main_Page	external	45
Sports	Main_Page	link	52
Philosophy	Literature	link	47
History	Literature	link	56
Religion	Wikipedia	external	40
Music	History	other	57
Earth	Mathematics	external	46
Music	Literature	external	50
Literature	Sports	link	43
Philosophy	Wikipedia	other	51
Mathematics	Art	external	52
other-internal	Literature	other	45
Physics	Science	external	66
Literature	Biology	link	49
Biology	Chemistry	other	40
World_War_II	Wikipedia	external	52
Religion	United_States	external	49
History	Chemistry	link	39
Sports	English_language	external	55
World_War_II	English_language	link	55
other-search	Technology	link	38
other-internal	Biology	other	64
Physics	Physics	external	65
Biology	Main_Page	link	47
Geography	Science	other	45
Biology	Geography	link	42
English_language	United_States	external	50
Sports	Sports	link	49
Music	World_War_II	other	52
Wikipedia	English_language	external	54
Sports	Religion	link	51
United_States	English_language	other	52
Wikipedia	Science	other	56
Science	Geography	other	55
Chemistry	Geography	link	34
Music	Technology	external	55
Literature	Chemistry	external	49
Chemistry	Wikipedia	external	36
other-search	Physics	external	63
Science	World_War_II	external	50
Main_Page	United_States	other	42
Literature	World_War_II	link	53
Earth	Geography	external	49
English_language	World_War_II	other	48
Philosophy	Philosophy	other	45
Art	Earth	other	71
Earth	Technology	link	46
other-internal	World_War_II	other	53
Main_Page	English_language	link	51
Earth	Religion	other	59
Religion	Religion	link	47
other-empty	Literature	other	32
other-search	English_language	link	57
Main_Page	Earth	external	48
Physics	Physics	external	46
Art	Earth	other	41
Earth	World_War_II	external	58
Chemistry	Sports	external	49
World_War_II	Wikipedia	other	44
other-search	Earth	link	50
Main_Page	Biology	external	44
Wikipedia	Religion	link	40
other-search	Literature	external	48
Technology	Literature	external	45
other-search	Physics	external	41
United_States	English_language	link	47
Music	Main_Page	link	60
Wikipedia	Mathematics	link	58
Main_Page	History	external	49
other-empty	Art	link	46
Religion	Geography	external	52
Music	Philosophy	link	43
Music	United_States	external	46
other-external	Art	link	41
Sports	Wikipedia	external	44
Chemistry	World_War_II	other	48
Mathematics	English_language	external	54
Art	Religion	other	38
Wikipedia	Geography	link	42
Sports	World_War_II	other	48
Mathematics	World_War_II	link	44
Mathematics	History	other	42
Chemistry	Literature	external	35
Art	English_language	external	54
Physics	Technology	other	55
Main_Page	Music	external	49
Music	Technology	other	61
other-empty	English_language	other	47
Technology	English_language	link	42
Physics	Main_Page	other	45
Earth	Mathematics	external	67
Philosophy	Biology	link	63
Main_Page	Main_Page	other	60
Biology	United_States	external	66
other-internal	Geography	other	47
other-external	Chemistry	link	62
Geography	Earth	link	40
Biology	History	external	53
Philosophy	Wikipedia	link	45
other-empty	Physics	other	50
United_States	English_language	link	46
Wikipedia	Physics	external	35
Literature	Physics	other	64
Art	World_War_II	link	41
Science	Earth	other	47
Science	Chemistry	other	42
Main_Page	Philosophy	other	52
Biology	Mathematics	link	48
Mathematics	United_States	external	56
other-search	Earth	external	47
Biology	Earth	link	50
Literature	Main_Page	link	68
English_language	Science	external	57
English_language	World_War_II	other	49
other-search	Science	link	35
Literature	Wikipedia	external	53
Wikipedia	Earth	external	51
other-external	Science	link	48
Literature	Biology	link	48
Science	History	external	40
Philosophy	Art	link	57
Main_Page	English_language	other	46
English_language	Biology	link	50
Physics	History	external	59
other-empty	Philosophy	other	51
Art	Main_Page	link	49
Wikipedia	Earth	external	42
Wikipedia	Main_Page	external	51
United_States	Technology	link	64
History	United_States	external	47
other-internal	Philosophy	other	49
Literature	Music	link	47
Music	Wikipedia	external	42
Literature	History	external	50
World_War_II	History	other	47
United_States	Art	link	64
Main_Page	World_War_II	link	44
other-empty	Geography	other	48
Religion	Wikipedia	external	42
Chemistry	Biology	external	52
English_language	Sports	other	55
Art	Earth	other	60
Physics	Wikipedia	external	53
other-external	Art	link	56
Chemistry	Science	external	57
Mathematics	Science	other	56
Biology	Wikipedia	other	57
other-search	Mathematics	other	46
Science	Philosophy	link	44
Literature	Philosophy	other	54
Mathematics	Geography	link	52
Physics	Science	link	48
Biology	Geography	external	49
Physics	Main_Page	external	44
English_language	Art	link	52
Physics	Sports	other	51
other-internal	Wikipedia	link	50
Earth	Music	link	52
other-search	Technology	link	51
Music	United_States	link	50
Literature	Art	link	49
other-external	Biology	external	53
other-internal	Technology	link	48
Art	United_States	external	60
Technology	Technology	link	52
Philosophy	Music	link	43
Mathematics	English_language	external	44
Science	Mathematics	link	45
other-empty	Earth	link	51
Technology	United_States	external	51
United_States	Science	other	55
United_States	Earth	external	58
Mathematics	Chemistry	link	55
English_language	History	other	51
other-empty	Technology	link	42
World_War_II	Literature	other	46
other-search	Main_Page	external	43
Mathematics	Main_Page	other	55
Technology	Art	external	44
World_War_II	Music	external	55
History	World_War_II	link	53
Literature	History	other	49
History	Mathematics	external	42
Technology	Physics	external	53
Religion	Geography	link	45
Physics	World_War_II	link	38
other-empty	United_States	external	44
Art	English_language	external	53
Literature	History	external	47
World_War_II	Sports	link	66
other-internal	Mathematics	external	58
Mathematics	Chemistry	external	46
World_War_II	Physics	other	51
other-empty	United_States	link	48
other-external	Philosophy	external	55
other-internal	History	external	69
United_States	Physics	link	49
Philosophy	Main_Page	link	33
Philosophy	Music	other	51
Wikipedia	United_States	external	46
other-empty	Art	external	42
English_language	Wikipedia	other	49
Philosophy	Religion	other	52
Religion	World_War_II	link	54
Science	Science	link	50
Earth	United_States	link	59
other-empty	Art	external	41
History	Science	other	40
United_States	United_States	other	49
English_language	Geography	other	52
other-internal	Music	link	41
Music	Religion	link	55
History	Science	external	54
other-empty	Philosophy	link	49
other-internal	Philosophy	external	55
Biology	Philosophy	other	52
Earth	English_language	external	43
Main_Page	History	link	36
Physics	United_States	other	46
Science	Main_Page	link	62
other-internal	Technology	external	55
Religion	Mathematics	link	46
Science	Earth	external	42
Earth	Earth	other	61
Philosophy	Art	other	49
Biology	English_language	link	62
other-empty	Science	external	56
Chemistry	World_War_II	external	41
United_States	English_language	link	61
Earth	Technology	other	52
other-external	Literature	link	47
Music	Geography	link	50
United_States	Chemistry	other	45
Science	Music	link	53
United_States	Music	external	62
Earth	United_States	link	46
Music	Biology	external	52
Mathematics	Art	external	46
Art	Mathematics	link	43
other-external	World_War_II	other	56
Earth	Mathematics	other	58
Art	Geography	external	48
other-empty	Literature	link	33
other-external	Earth	other	52
Mathematics	Mathematics	external	40
other-external	Science	link	48
Literature	World_War_II	external	53
other-empty	Chemistry	external	54
Earth	Technology	link	69
Main_Page	History	other	50
History	Geography	external	55
Science	Earth	other	53
other-internal	Physics	external	56
United_States	Chemistry	link	46
Sports	World_War_II	other	51
World_War_II	Earth	link	51
Religion	Biology	external	42
other-search	Chemistry	link	49
Main_Page	History	other	54
Literature	Chemistry	other	50
Technology	Sports	link	44
Literature	Wikipedia	other	42
Geography	Chemistry	other	50
Biology	United_States	other	59
Chemistry	Music	other	64
Art	World_War_II	other	56
Mathematics	Wikipedia	external	47
English_language	Philosophy	other	57
Wikipedia	Sports	other	59
other-search	Wikipedia	other	61
Sports	Art	other	56
Philosophy	Wikipedia	other	53
Music	Main_Page	link	51
Geography	Science	other	54
English_language	Earth	external	54
Physics	Main_Page	other	54
Literature	World_War_II	other	43
Technology	Earth	link	58
Art	Geography	external	39
Physics	Religion	other	53
Chemistry	Mathematics	link	37
World_War_II	Music	external	59
other-external	Science	other	45
Physics	Chemistry	link	56
Literature	English_language	link	60
other-internal	Wikipedia	link	48
English_language	Literature	link	48
Art	Main_Page	link	57
Religion	Physics	link	44
Main_Page	World_War_II	link	46
United_States	Sports	external	45
other-search	Sports	external	41
other-internal	Physics	other	52
Physics	Chemistry	link	47
Sports	Geography	link	61
other-external	History	link	53
Chemistry	Physics	other	59
Sports	Philosophy	other	41
Main_Page	Science	link	62
Religion	Geography	other	38
Music	History	other	52
Wikipedia	Music	other	42
other-search	Earth	link	44
Wikipedia	Religion	other	46
Chemistry	Wikipedia	link	37
Geography	Main_Page	external	52
Music	Sports	other	56
World_War_II	Music	external	37
Geography	Main_Page	external	53
United_States	Main_Page	external	44
Wikipedia	Technology	external	47
other-search	Geography	external	52
Biology	Religion	other	48
Geography	History	link	46
Geography	Wikipedia	link	55
Sports	Art	other	45
Geography	World_War_II	external	45
Main_Page	Earth	link	46
Mathematics	Literature	external	43
Religion	Philosophy	other	53
Art	Literature	other	44
Religion	Chemistry	other	54
History	Technology	external	62
English_language	Music	external	52
other-internal	United_States	other	44
other-internal	Earth	external	53
Religion	World_War_II	external	65
United_States	Physics	other	37
Geography	English_language	external	56
other-empty	Geography	external	49
Chemistry	Literature	other	46
World_War_II	History	other	60
other-external	Chemistry	other	43
Science	Literature	external	52
Art	Geography	external	44
English_language	History	other	51
World_War_II	Earth	external	52
Geography	Philosophy	link	51
Chemistry	Earth	link	54
Biology	Chemistry	external	45
Art	Religion	other	66
Biology	Geography	link	45
Mathematics	Mathematics	other	53
Technology	Wikipedia	link	48
Physics	Religion	link	53
World_War_II	Science	external	58
English_language	English_language	other	46
Technology	Literature	external	42
Music	Art	external	40
History	Philosophy	external	52
other-internal	Physics	other	52
other-internal	History	link	37
United_States	World_War_II	link	37
other-search	Music	external	54
Technology	Physics	other	45
Science	Religion	link	44
Literature	Chemistry	link	48
Physics	Biology	external	55
Sports	History	external	51
other-search	Technology	other	49
Main_Page	Chemistry	other	53
Mathematics	Earth	external	47
other-external	Philosophy	external	58
Technology	Music	link	68
Mathematics	Philosophy	other	47
World_War_II	Physics	other	52
other-external	Biology	other	52
Music	Biology	other	50
Physics	Science	other	47
Mathematics	History	other	45
other-internal	Literature	link	46
Biology	Sports	external	52
History	Geography	other	48
Literature	Physics	link	43
Mathematics	Technology	link	50
Philosophy	Chemistry	other	36
Literature	Science	other	49
Literature	United_States	external	52
Earth	Technology	other	45
other-internal	Wikipedia	other	45
United_States	Art	external	50
other-external	Science	link	41
English_language	Philosophy	link	55
Religion	Philosophy	link	53
Wikipedia	Religion	external	50
Biology	Wikipedia	link	49
Mathematics	Literature	other	66
History	Literature	external	61
Physics	Geography	link	45
other-external	Sports	link	53
Earth	English_language	external	45
History	Earth	link	56
Technology	Geography	link	39
United_States	Art	external	47
Physics	Mathematics	other	48
Science	Science	other	50
Mathematics	Geography	other	53
Physics	Philosophy	external	54
Sports	Science	link	54
other-empty	United_States	link	51
United_States	Geography	external	51
Science	Geography	other	58
other-external	Mathematics	link	46
Wikipedia	Science	link	47
other-search	Wikipedia	other	49
Wikipedia	Sports	external	55
History	Mathematics	other	55
Biology	Chemistry	other	50
Music	Science	external	62
Religion	Chemistry	external	55
Mathematics	Religion	external	50
Chemistry	History	other	65
Religion	Technology	link	57
Wikipedia	Chemistry	link	58
Art	Physics	external	40
Art	English_language	other	55
Wikipedia	Main_Page	other	47
Geography	Sports	other	53
Technology	Literature	external	47
Chemistry	United_States	other	51
Geography	Sports	external	59
Wikipedia	Science	link	51
Music	Wikipedia	link	48
Wikipedia	English_language	other	47
Science	Sports	other	54
other-internal	Main_Page	link	57
Art	Wikipedia	link	44
Mathematics	Sports	link	51
English_language	Music	other	53
Wikipedia	English_language	other	61
Wikipedia	Art	external	55
other-internal	Religion	other	62
Mathematics	Science	link	46
World_War_II	Biology	link	49
Wikipedia	Science	external	68
Wikipedia	Music	other	34
Religion	Main_Page	external	42
Physics	Physics	external	48
Earth	English_language	other	50
Chemistry	Chemistry	external	48
other-search	Science	link	62
Philosophy	English_language	other	47
Earth	Art	other	61
Earth	Biology	other	49
World_War_II	Literature	other	46
Geography	Wikipedia	link	41
Earth	Literature	external	47
English_language	Literature	other	50
other-internal	Music	external	50
Literature	Sports	external	51
Science	Chemistry	other	44
Music	Science	other	51
United_States	Art	other	62
other-search	Science	external	57
Earth	Physics	link	52
Music	Physics	external	52
Religion	Earth	other	59
Art	Literature	external	48
United_States	Technology	other	52
Mathematics	Physics	link	44
other-search	United_States	external	59
World_War_II	Technology	link	52
Religion	Chemistry	external	49
Religion	History	link	47
other-internal	Main_Page	external	55
Wikipedia	Mathematics	external	55
English_language	World_War_II	external	53
Chemistry	Earth	external	47
Sports	Art	link	56
other-empty	Philosophy	link	46
Geography	Philosophy	external	51
Main_Page	Biology	other	43
Mathematics	Philosophy	external	46
Earth	World_War_II	other	57
Mathematics	Literature	link	49
History	Technology	other	37
Physics	Philosophy	external	41
Technology	Biology	link	50
other-search	Biology	external	43
Technology	United_States	external	58
Art	Geography	external	47
Mathematics	Literature	link	34
Religion	Main_Page	other	45
Literature	Technology	link	57
other-internal	Literature	external	58
Geography	Mathematics	other	38
United_States	Philosophy	link	54
Earth	Earth	link	48
History	Sports	other	51
Philosophy	Science	other	64
United_States	Sports	external	52
other-empty	History	link	50
other-external	Main_Page	external	57
other-external	Sports	external	60
Mathematics	Chemistry	other	46
Sports	Main_Page	external	51
English_language	United_States	link	40
Physics	Chemistry	link	62
Music	Mathematics	external	49
other-external	Biology	link	50
Main_Page	History	link	48
other-internal	Music	other	55
Technology	Physics	other	64
Literature	United_States	other	53
other-internal	Technology	other	34
United_States	Philosophy	external	48
Wikipedia	Main_Page	link	50
other-external	Main_Page	external	61
Wikipedia	Wikipedia	link	58
Technology	Philosophy	link	50
Geography	Geography	link	66
Biology	English_language	external	58
other-empty	Literature	external	34
English_language	Mathematics	link	42
Science	Earth	link	59
Sports	Art	external	64
English_language	Geography	link	48
Music	Physics	link	43
Religion	Biology	link	51
World_War_II	Literature	link	44
Earth	Music	link	45
Philosophy	Science	other	46
Biology	Biology	external	41
Wikipedia	Technology	external	50
World_War_II	Geography	external	71
Science	Chemistry	external	45
Wikipedia	Philosophy	other	52
Main_Page	Main_Page	other	51
Geography	Wikipedia	other	56
Philosophy	Earth	other	49
other-empty	Biology	other	34
Religion	Main_Page	other	44
Philosophy	Geography	link	69
History	English_language	external	46
Science	History	external	45
Technology	Geography	link	47
Technology	Sports	link	55
United_States	Literature	other	36
Chemistry	English_language	external	47
World_War_II	Music	other	53
other-internal	World_War_II	other	62
Mathematics	Philosophy	external	45
Physics	World_War_II	link	35
Wikipedia	Sports	external	52
Religion	World_War_II	other	57
United_States	Physics	external	52
History	History	external	52
Technology	Biology	external	55
Art	United_States	other	41
Science	Physics	external	58
Chemistry	Wikipedia	other	34
Technology	United_States	link	46
Philosophy	History	link	44
Biology	Music	link	64
Art	Earth	other	41
Biology	Technology	link	42
Religion	Physics	link	65
Physics	Wikipedia	link	54
Philosophy	Main_Page	link	49
Mathematics	Wikipedia	link	44
Physics	Religion	other	51
Science	Chemistry	external	44
Mathematics	Chemistry	link	53
History	Biology	other	58
Art	History	other	47
English_language	Geography	external	63
Music	Chemistry	other	48
Technology	Chemistry	external	63
Technology	English_language	link	52
History	World_War_II	other	53
other-external	Chemistry	external	47
English_language	Mathematics	link	47
Religion	Wikipedia	external	56
Mathematics	Wikipedia	external	53
Biology	Religion	link	44
Technology	United_States	link	47
other-search	United_States	external	55
Literature	Chemistry	other	57
Sports	Music	external	51
Science	History	link	64
other-empty	Art	external	48
Geography	Geography	link	50
Geography	Religion	link	49
other-external	Literature	other	40
Biology	Science	link	50
Philosophy	Main_Page	external	49
Mathematics	Religion	other	43
Art	Mathematics	other	51
Technology	History	link	37
Physics	Mathematics	link	52
English_language	Mathematics	other	55
Physics	Music	external	46
Mathematics	Main_Page	link	62
Music	Music	external	35
other-search	Technology	other	51
English_language	Main_Page	other	43
Geography	Sports	link	44
Art	Technology	external	41
Biology	Art	other	51
Geography	Literature	link	58
Geography	Earth	external	48
Religion	United_States	other	55
other-internal	Physics	external	43
Literature	Geography	link	52
World_War_II	Physics	link	45
Biology	History	link	47
Science	Religion	other	50
Technology	Mathematics	other	61
English_language	Geography	link	62
Music	World_War_II	link	59
other-search	Music	link	51
other-search	Wikipedia	external	55
United_States	Main_Page	external	50
English_language	Physics	external	64
Geography	Literature	external	41
Wikipedia	Science	other	48
History	History	external	51
Technology	Biology	link	44
Mathematics	Chemistry	link	52
Technology	United_States	other	42
other-empty	Biology	other	41
Biology	United_States	external	52
other-external	Music	external	40
History	Literature	link	58
Technology	Chemistry	link	53
Music	Chemistry	external	48
Science	Art	external	51
Religion	Biology	external	47
Philosophy	Science	link	55
Philosophy	Earth	other	48
Literature	Science	external	47
Geography	Science	other	59
English_language	Geography	other	44
Science	Physics	external	59
Chemistry	Main_Page	external	43
other-empty	Physics	other	58
other-external	Biology	link	56
History	Music	other	43
Art	Science	other	48
Wikipedia	Sports	external	44
Wikipedia	Physics	other	48
Physics	Music	link	55
other-empty	Geography	external	46
Sports	Main_Page	external	38
Philosophy	Music	other	62
