prev	curr	type	n
History	English_language	link	46
Sports	Music	other	46
other-internal	World_War_II	other	52
Geography	Art	external	39
Geography	Art	external	58
other-empty	World_War_II	link	41
Technology	Chemistry	link	56
Philosophy	United_States	other	54
Music	Chemistry	other	46
Religion	United_States	link	54
Sports	Science	link	53
Mathematics	World_War_II	link	48
Art	Geography	link	46
History	Science	external	56
Main_Page	Chemistry	link	59
Music	Biology	external	51
Mathematics	Philosophy	other	51
Geography	Science	external	42
Earth	English_language	external	34
Music	Earth	other	47
Geography	Mathematics	link	56
other-empty	Philosophy	link	42
Literature	Wikipedia	link	54
Religion	Art	other	47
United_States	Main_Page	link	61
other-empty	English_language	external	51
Music	Main_Page	other	48
Technology	United_States	link	50
Earth	Geography	other	60
Technology	Earth	other	56
other-empty	History	link	44
Geography	Literature	external	53
Technology	Sports	other	47
Science	Physics	other	40
Mathematics	Religion	link	50
United_States	United_States	other	65
Science	Mathematics	link	44
Geography	Biology	link	48
Sports	Physics	other	51
other-empty	History	external	35
Physics	Religion	link	67
United_States	Science	external	56
other-internal	Religion	other	42
World_War_II	Religion	external	52
Sports	Mathematics	other	46
Wikipedia	Religion	link	55
Religion	Technology	external	44
Chemistry	Art	external	47
Music	Sports	external	65
Technology	Main_Page	external	48
Music	History	link	58
Philosophy	Geography	link	46
Technology	English_language	other	46
World_War_II	Earth	external	59
Chemistry	Biology	external	43
Religion	Religion	external	43
Science	Philosophy	other	62
Science	History	other	57
English_language	Art	external	45
Main_Page	Earth	other	59
Geography	Wikipedia	other	45
English_language	United_States	other	44
Sports	Philosophy	external	49
Sports	Sports	link	48
Biology	History	other	62
other-empty	Main_Page	external	48
Philosophy	English_language	link	49
History	Earth	link	51
Sports	Science	external	42
English_language	Philosophy	other	57
Literature	Philosophy	external	43
Main_Page	Religion	external	33
Philosophy	Wikipedia	link	53
Physics	Main_Page	other	51
other-internal	Earth	other	50
Art	Wikipedia	link	57
Religion	Religion	other	35
Technology	Mathematics	external	44
Geography	Wikipedia	other	48
Philosophy	World_War_II	other	48
Main_Page	Geography	link	46
other-empty	Art	other	40
other-internal	Main_Page	link	41
other-search	Chemistry	link	43
Technology	Religion	link	57
other-external	Art	other	58
Music	United_States	link	56
Physics	Main_Page	link	44
Literature	Main_Page	link	47
Geography	Main_Page	external	41
United_States	Chemistry	external	48
Literature	Art	link	55
Philosophy	United_States	external	51
Main_Page	English_language	external	48
Art	Philosophy	link	48
Sports	Technology	other	53
Main_Page	Wikipedia	link	38
other-external	Wikipedia	other	49
Earth	Physics	link	48
Biology	Mathematics	external	53
Mathematics	Physics	link	52
Physics	Wikipedia	link	49
United_States	Science	link	42
Art	Science	other	48
Mathematics	Philosophy	external	50
United_States	Physics	other	51
other-external	Wikipedia	other	49
other-external	Religion	external	63
Technology	Sports	external	61
Technology	Main_Page	link	50
Philosophy	World_War_II	link	53
other-internal	Sports	other	54
Geography	Earth	external	49
Philosophy	Art	link	57
Art	English_language	link	42
World_War_II	Chemistry	external	50
other-external	Philosophy	external	40
other-empty	Wikipedia	external	46
Biology	World_War_II	link	47
Physics	Main_Page	link	46
other-internal	Religion	link	39
English_language	English_language	link	46
Main_Page	Philosophy	other	42
other-external	Wikipedia	external	42
Earth	Main_Page	other	63
Technology	Philosophy	external	50
Wikipedia	Philosophy	external	57
Main_Page	Geography	external	53
Philosophy	Earth	link	47
Main_Page	Chemistry	other	47
other-external	Main_Page	link	47
World_War_II	Physics	link	53
other-external	Wikipedia	link	52
other-search	Music	other	38
Physics	Mathematics	link	51
Sports	World_War_II	other	44
Main_Page	Sports	other	49
other-internal	Religion	link	54
Literature	Wikipedia	external	44
Chemistry	English_language	link	46
Music	Literature	external	46
other-search	Earth	external	59
other-external	Physics	other	44
History	Main_Page	other	52
Main_Page	Science	link	43
Earth	Mathematics	external	47
History	World_War_II	link	54
other-search	Science	other	43
History	Art	link	65
other-search	History	link	49
other-external	World_War_II	link	54
United_States	Philosophy	external	55
Wikipedia	Geography	other	45
Geography	Earth	link	45
Main_Page	Philosophy	other	64
other-empty	Geography	other	49
United_States	Music	other	44
United_States	Chemistry	link	66
History	Science	external	43
Technology	Earth	link	47
Wikipedia	Art	link	49
Wikipedia	Earth	link	46
Geography	Music	other	48
other-search	Geography	link	55
Music	Physics	link	46
History	Physics	external	49
Main_Page	Main_Page	external	45
Biology	Literature	external	63
Technology	Geography	external	50
Earth	Philosophy	external	55
Literature	Sports	other	58
other-internal	Earth	other	50
Sports	Physics	other	41
Main_Page	Technology	other	60
Biology	Technology	link	48
English_language	Mathematics	link	46
United_States	Earth	external	37
Science	English_language	link	49
Art	Literature	other	53
other-external	Art	link	46
Mathematics	Literature	external	53
Wikipedia	Literature	link	52
Philosophy	Philosophy	external	47
Religion	Geography	external	56
Sports	Science	other	63
Geography	World_War_II	other	48
Main_Page	Physics	other	59
Science	Wikipedia	link	63
other-search	Wikipedia	other	46
Sports	Geography	external	51
Geography	Religion	other	53
World_War_II	Music	external	63
Technology	Geography	other	52
Philosophy	Philosophy	external	42
History	Physics	other	53
Physics	Sports	link	60
other-external	Sports	link	51
Music	Technology	other	45
Mathematics	Physics	link	52
other-empty	Geography	external	54
other-external	Religion	other	47
Chemistry	Biology	other	46
Philosophy	United_States	external	55
Philosophy	Sports	external	67
World_War_II	Geography	link	54
Art	Biology	link	55
other-empty	Main_Page	link	52
Biology	Literature	link	38
Art	Science	external	52
other-search	World_War_II	external	31
other-search	Sports	external	43
Biology	Biology	external	51
Mathematics	Geography	external	51
World_War_II	Main_Page	other	46
Science	Philosophy	link	41
Mathematics	Main_Page	external	59
Biology	Biology	link	56
Geography	Biology	other	51
Wikipedia	World_War_II	link	43
Literature	Wikipedia	link	51
Music	Sports	link	43
Music	World_War_II	link	58
Mathematics	Wikipedia	link	47
Art	Chemistry	other	53
other-search	Literature	link	53
Geography	Religion	link	63
Sports	Art	external	51
Physics	Earth	other	53
Science	Physics	link	57
other-internal	World_War_II	link	43
other-empty	Chemistry	external	50
Earth	Geography	other	54
World_War_II	Philosophy	external	42
United_States	Biology	other	41
Religion	Science	link	50
Biology	Sports	link	40
Wikipedia	History	other	59
other-empty	Science	external	39
Religion	Music	link	57
Philosophy	United_States	external	39
Geography	Main_Page	other	55
other-external	Main_Page	external	52
other-internal	Sports	link	53
Art	Art	external	47
Technology	Wikipedia	other	39
History	Philosophy	link	50
Wikipedia	Art	external	49
Art	Earth	link	47
Philosophy	History	external	50
Geography	Geography	link	54
other-empty	Science	external	41
Biology	Mathematics	other	46
United_States	Main_Page	link	50
Chemistry	Philosophy	external	52
Chemistry	Sports	link	38
United_States	English_language	external	52
Technology	United_States	external	51
Music	Earth	external	48
World_War_II	Art	external	57
English_language	Biology	other	54
World_War_II	Sports	other	54
United_States	History	external	49
Sports	English_language	link	54
Science	Religion	link	58
other-external	Religion	link	61
Technology	World_War_II	other	39
Music	United_States	external	57
Wikipedia	Main_Page	external	42
other-internal	Physics	link	47
History	Physics	link	57
other-external	Music	link	51
Main_Page	Biology	other	52
History	Technology	link	50
Music	World_War_II	link	45
Sports	Physics	link	58
World_War_II	Biology	link	47
Art	World_War_II	external	66
Music	Geography	link	46
History	Earth	link	53
Literature	Science	other	63
World_War_II	Main_Page	other	62
Earth	Sports	link	46
Chemistry	Mathematics	other	42
Technology	Biology	external	39
Main_Page	Philosophy	link	53
Philosophy	Literature	link	38
Geography	Literature	other	39
Mathematics	Mathematics	link	67
Physics	English_language	other	43
other-external	History	link	45
Science	Science	external	54
World_War_II	Sports	other	47
Earth	History	other	54
Science	Geography	other	47
other-search	Main_Page	external	48
other-empty	Chemistry	other	40
other-empty	Main_Page	other	48
English_language	Main_Page	link	50
English_language	Science	external	50
World_War_II	Religion	other	47
Main_Page	History	external	43
Literature	Technology	other	52
Mathematics	Main_Page	external	43
Earth	Biology	external	60
other-internal	Music	external	47
Wikipedia	Sports	other	49
Technology	Wikipedia	link	45
other-search	Science	link	49
Biology	Wikipedia	link	50
other-internal	United_States	link	48
Science	United_States	link	58
Science	Physics	external	58
Philosophy	English_language	other	49
United_States	Science	external	62
Geography	Earth	other	35
Biology	Chemistry	link	56
Wikipedia	Chemistry	other	44
History	Art	external	47
other-internal	World_War_II	other	47
Religion	Technology	other	49
Chemistry	History	external	47
other-external	Mathematics	other	44
other-external	Mathematics	link	48
Geography	Earth	link	53
Music	Religion	other	48
Art	World_War_II	external	54
Geography	Philosophy	external	57
Literature	Mathematics	external	47
Chemistry	English_language	link	48
Main_Page	Geography	link	58
Music	Religion	link	42
Chemistry	Mathematics	other	45
United_States	Earth	external	54
Music	World_War_II	other	48
Wikipedia	Biology	external	44
Philosophy	World_War_II	external	35
Literature	Earth	link	42
United_States	Sports	link	62
United_States	Main_Page	link	48
Main_Page	English_language	external	55
Sports	Physics	external	49
Art	Technology	external	44
Science	World_War_II	external	48
Earth	World_War_II	other	61
Biology	English_language	link	50
Sports	Philosophy	other	50
Philosophy	Religion	external	41
other-empty	Biology	external	43
other-empty	Art	other	47
Art	Technology	other	33
Sports	Science	other	46
Art	History	other	38
Chemistry	English_language	other	52
other-empty	Geography	other	47
other-internal	Geography	other	51
other-empty	Art	other	51
other-external	Mathematics	other	47
History	United_States	external	45
Biology	Religion	link	41
Wikipedia	Music	external	57
Wikipedia	Biology	link	45
other-internal	English_language	link	58
Literature	United_States	other	56
other-search	United_States	external	46
other-external	Biology	link	42
Chemistry	Biology	link	45
Art	Chemistry	link	49
other-empty	Geography	link	56
Chemistry	Technology	other	56
English_language	Art	link	53
Art	World_War_II	link	50
Physics	Physics	external	46
Literature	Sports	link	54
Biology	Philosophy	other	41
Literature	Philosophy	external	60
Biology	Sports	link	53
English_language	Chemistry	other	35
Music	United_States	other	55
Art	Music	other	60
Literature	United_States	other	38
Music	Art	other	40
Earth	English_language	link	50
other-internal	Technology	external	43
Biology	Music	other	55
Philosophy	Sports	other	42
History	Mathematics	other	49
Literature	Music	link	32
other-external	Art	other	53
Sports	Philosophy	external	51
Music	History	other	47
Science	World_War_II	external	46
Biology	Geography	other	48
other-internal	Philosophy	external	51
Sports	Religion	external	46
Sports	Religion	external	48
Earth	History	link	48
Chemistry	Geography	link	50
English_language	United_States	link	57
United_States	Technology	other	49
Sports	Main_Page	link	50
Biology	History	link	57
Music	Religion	link	48
Mathematics	Science	external	50
Science	Earth	link	42
Mathematics	Biology	external	52
Chemistry	Literature	external	51
Philosophy	Literature	other	50
Music	World_War_II	other	49
World_War_II	History	link	45
other-empty	English_language	external	40
Literature	Sports	other	47
Physics	Philosophy	external	50
Geography	History	external	58
other-search	Sports	other	61
Geography	Technology	external	31
Literature	Geography	other	52
United_States	Sports	other	62
Literature	World_War_II	link	51
Chemistry	Chemistry	other	46
other-search	Religion	external	47
Physics	Music	link	49
other-search	Chemistry	other	57
Technology	Mathematics	link	71
History	Physics	link	49
Science	Technology	external	54
Art	Art	external	40
Music	United_States	link	50
Geography	Wikipedia	link	57
United_States	Philosophy	other	51
Philosophy	English_language	other	50
Chemistry	Biology	external	45
other-search	Earth	other	57
Physics	Biology	link	51
Literature	Physics	other	44
Biology	Mathematics	external	53
Science	Music	other	47
World_War_II	Sports	link	41
History	Wikipedia	other	52
other-search	History	other	40
Sports	Mathematics	other	48
Chemistry	Wikipedia	external	50
Technology	Technology	other	48
History	History	external	47
Philosophy	English_language	external	48
Biology	Physics	other	48
Main_Page	History	external	50
Chemistry	Technology	link	42
Science	English_language	external	44
Physics	History	link	35
Art	Chemistry	link	62
Wikipedia	Physics	external	56
Biology	History	link	58
Mathematics	Sports	link	52
Art	Biology	link	53
Geography	Main_Page	link	56
other-search	Science	external	36
Literature	Biology	external	46
Earth	Physics	link	48
Physics	Music	external	45
other-internal	World_War_II	link	52
History	Geography	other	44
Physics	Philosophy	link	67
Music	English_language	external	55
Main_Page	World_War_II	other	50
Biology	Geography	other	45
Biology	Main_Page	other	45
Sports	Physics	link	38
Music	United_States	external	49
Art	Religion	external	48
other-empty	Art	other	57
Physics	Geography	link	44
Art	Literature	external	53
Technology	Science	external	42
Wikipedia	Wikipedia	other	55
World_War_II	Physics	link	58
World_War_II	Wikipedia	other	46
Mathematics	World_War_II	external	55
Chemistry	World_War_II	external	40
Geography	Physics	link	45
World_War_II	Geography	other	44
Technology	Wikipedia	other	49
other-empty	Wikipedia	external	44
Biology	Religion	link	31
Religion	World_War_II	link	40
History	Wikipedia	external	60
Mathematics	English_language	external	36
Main_Page	Religion	external	46
other-empty	Mathematics	link	47
History	Religion	external	52
Physics	Earth	external	49
Religion	Sports	other	52
other-internal	Geography	other	49
Mathematics	Literature	other	47
Art	United_States	external	51
Physics	Technology	other	61
Religion	Music	link	46
Biology	Biology	link	42
Science	Religion	link	62
Wikipedia	History	other	36
United_States	Main_Page	other	45
Philosophy	Geography	other	47
Sports	Music	external	53
Geography	Technology	link	48
Geography	Science	external	50
History	Geography	other	45
Sports	Religion	external	40
Main_Page	Philosophy	other	44
United_States	Geography	external	58
United_States	History	other	54
Mathematics	Main_Page	external	60
History	Science	external	53
Wikipedia	Philosophy	link	41
other-empty	Geography	external	46
Religion	Earth	external	48
History	Technology	other	37
Mathematics	United_States	other	42
Mathematics	Technology	other	44
other-search	Mathematics	external	56
Music	Physics	external	47
Sports	United_States	link	37
Wikipedia	Technology	other	57
Technology	Philosophy	link	52
United_States	Biology	other	44
other-search	Music	other	55
World_War_II	Chemistry	other	51
Wikipedia	History	external	59
English_language	Science	other	57
English_language	Art	link	49
Science	United_States	other	47
Geography	World_War_II	other	43
Main_Page	Music	external	60
Biology	Science	external	45
other-search	Physics	other	52
Sports	Philosophy	other	58
Technology	Chemistry	other	48
Main_Page	Art	link	42
Technology	Music	link	40
Science	English_language	link	57
Geography	Technology	other	54
United_States	Literature	other	60
Philosophy	Music	link	63
Literature	Physics	link	48
other-external	Biology	external	56
Main_Page	Geography	other	55
Geography	United_States	external	40
other-internal	Geography	external	59
other-external	Mathematics	other	46
Art	Mathematics	other	53
other-internal	Religion	other	50
other-empty	Geography	other	43
Physics	Main_Page	other	51
World_War_II	Geography	external	56
other-internal	Main_Page	link	40
Religion	Literature	external	56
Biology	Physics	link	52
Literature	Wikipedia	external	59
Art	Technology	link	63
Mathematics	Sports	other	57
Literature	Literature	other	52
Mathematics	Science	link	48
Sports	Mathematics	link	53
Biology	Main_Page	other	49
Technology	Religion	external	65
Philosophy	Philosophy	link	54
Earth	Main_Page	external	62
Geography	Literature	link	49
Biology	Religion	external	48
Sports	Philosophy	link	47
Chemistry	Technology	external	46
Mathematics	Sports	other	55
Literature	Earth	other	42
Biology	History	other	49
Science	Science	link	67
World_War_II	Religion	external	48
Literature	Chemistry	external	52
Art	Biology	external	39
Earth	Main_Page	other	55
Chemistry	Earth	external	47
Geography	Earth	external	46
Literature	Mathematics	external	58
Literature	English_language	external	44
Art	Music	other	59
English_language	Wikipedia	external	51
World_War_II	Religion	link	39
Wikipedia	Earth	external	49
Wikipedia	Philosophy	external	50
English_language	Chemistry	other	51
Main_Page	Science	external	55
Geography	Philosophy	link	55
Science	Earth	other	54
other-external	English_language	link	39
Literature	Religion	other	55
Literature	United_States	other	43
Technology	Geography	link	53
Art	Literature	other	39
Technology	Literature	external	45
Literature	Sports	link	49
other-external	Art	other	53
Sports	Literature	other	38
Physics	Earth	other	50
Main_Page	Main_Page	link	58
United_States	Music	other	45
English_language	Music	external	59
World_War_II	Music	link	66
World_War_II	Technology	link	44
Sports	History	external	49
Mathematics	Technology	external	40
other-empty	Geography	other	60
Geography	Religion	link	43
other-external	Philosophy	external	40
other-empty	Biology	external	57
Music	Earth	other	56
other-search	United_States	external	52
Art	Physics	external	59
Literature	United_States	external	47
United_States	Main_Page	link	41
Sports	Philosophy	external	39
Literature	Music	external	53
Earth	Biology	other	46
Music	History	external	43
Sports	Literature	link	61
Technology	Chemistry	external	52
other-search	Main_Page	other	60
Music	Music	other	53
Religion	Geography	external	59
Main_Page	Art	external	59
other-external	Technology	link	45
Main_Page	Science	link	46
Earth	World_War_II	other	43
Religion	Literature	external	45
Physics	Literature	external	54
other-external	Religion	other	54
World_War_II	Geography	external	42
Physics	Physics	external	59
Wikipedia	History	other	50
English_language	Wikipedia	external	71
other-external	Literature	link	41
United_States	Wikipedia	other	49
Technology	English_language	external	50
Technology	Science	external	61
Technology	English_language	link	53
Chemistry	Earth	other	57
Religion	Technology	link	53
Literature	Geography	external	47
Philosophy	Geography	external	40
Literature	Music	external	48
Technology	Physics	link	55
History	Sports	external	53
Religion	Religion	link	54
Main_Page	Wikipedia	external	54
Earth	United_States	other	58
Philosophy	World_War_II	link	47
Physics	Mathematics	link	58
Philosophy	Mathematics	other	51
other-empty	United_States	other	43
Main_Page	Mathematics	other	52
United_States	Geography	external	49
English_language	Wikipedia	other	57
Geography	Biology	external	57
Literature	Science	external	59
Art	Physics	other	49
Philosophy	Geography	other	49
Religion	Mathematics	external	51
Science	Art	other	46
other-empty	Philosophy	link	47
English_language	Philosophy	link	52
World_War_II	English_language	external	50
Chemistry	Geography	other	40
Geography	Sports	external	50
Chemistry	World_War_II	link	51
Biology	Earth	link	62
other-empty	Music	external	40
English_language	Sports	external	68
Chemistry	United_States	external	45
Literature	History	other	48
Mathematics	Main_Page	other	51
Literature	History	other	50
Technology	Sports	link	56
Geography	Sports	other	53
Wikipedia	Technology	other	58
Sports	Art	other	44
Biology	Biology	other	39
English_language	United_States	link	45
Biology	Science	external	59
Technology	Main_Page	link	57
English_language	Biology	link	39
Sports	Chemistry	other	38
Art	History	external	54
Literature	Main_Page	external	55
Mathematics	Philosophy	external	40
World_War_II	Sports	other	49
Geography	Literature	other	47
Chemistry	Chemistry	other	47
Wikipedia	Earth	external	54
Physics	Technology	link	57
World_War_II	Earth	other	66
Chemistry	Physics	other	58
Religion	Chemistry	external	52
Geography	Physics	link	66
Wikipedia	Chemistry	link	30
Sports	World_War_II	other	64
Main_Page	Art	link	41
Biology	History	other	45
Literature	Literature	external	53
other-internal	Art	link	52
other-external	Biology	external	43
other-search	Sports	link	59
other-search	United_States	other	43
other-empty	Philosophy	other	43
Science	Physics	link	43
United_States	English_language	other	63
Geography	Sports	link	50
Religion	Physics	external	50
Sports	Sports	external	60
Wikipedia	Mathematics	other	48
Biology	Mathematics	external	46
United_States	Geography	external	51
Biology	World_War_II	external	48
Wikipedia	Biology	external	56
other-internal	History	other	45
Chemistry	History	external	46
Science	Literature	other	66
other-search	Religion	other	57
Geography	World_War_II	other	51
Chemistry	Physics	link	49
United_States	Wikipedia	external	47
Chemistry	Earth	other	48
Geography	Physics	other	52
History	World_War_II	other	50
Literature	World_War_II	link	59
Physics	Literature	link	59
Main_Page	Religion	link	55
United_States	English_language	other	49
Physics	Chemistry	link	52
Biology	Sports	other	45
Art	Technology	link	52
History	Geography	link	60
Art	History	link	67
Religion	Sports	link	48
Literature	Biology	other	50
Physics	Wikipedia	other	56
Main_Page	Religion	other	64
Main_Page	Science	external	52
Physics	Wikipedia	external	51
English_language	Art	link	66
other-empty	Philosophy	other	56
English_language	Geography	external	53
Main_Page	Science	external	62
Main_Page	English_language	link	51
Earth	Religion	link	50
Philosophy	Mathematics	external	46
other-search	Art	link	54
Religion	Technology	other	53
Mathematics	Geography	link	46
Music	Art	other	58
Sports	Main_Page	link	38
United_States	Sports	link	50
English_language	English_language	other	50
United_States	English_language	other	51
other-search	Science	link	51
Technology	Chemistry	other	45
Religion	Music	link	57
Biology	Earth	external	59
Wikipedia	Religion	external	40
other-internal	Chemistry	external	58
English_language	English_language	other	47
Science	World_War_II	other	55
other-external	Biology	other	57
World_War_II	Main_Page	external	37
English_language	Main_Page	link	46
other-search	Art	link	53
Biology	Sports	link	58
Wikipedia	Music	external	53
Religion	Technology	other	57
Physics	Technology	other	52
Wikipedia	Earth	link	46
Physics	Philosophy	external	46
Philosophy	Science	external	36
other-internal	United_States	other	41
Biology	Religion	external	41
Literature	Mathematics	other	56
Art	Art	external	55
Earth	Biology	link	48
Science	Geography	other	53
Geography	United_States	external	51
Literature	Religion	external	41
Philosophy	Mathematics	external	58
Earth	English_language	link	55
World_War_II	Chemistry	link	55
Literature	Sports	external	51
English_language	Physics	link	45
Geography	Art	link	39
English_language	Art	external	44
Literature	Sports	link	45
Literature	Biology	link	57
World_War_II	Literature	other	48
Main_Page	Chemistry	external	61
other-empty	Mathematics	link	69
other-external	English_language	external	50
Art	Art	link	44
Technology	Science	link	55
other-search	Art	other	58
Mathematics	Mathematics	other	50
Philosophy	English_language	external	56
Science	Science	external	60
Wikipedia	Earth	external	60
History	Biology	external	50
Music	English_language	other	44
Biology	English_language	external	43
other-external	Chemistry	external	48
Mathematics	World_War_II	external	59
Philosophy	Earth	link	51
other-internal	Science	other	42
Geography	History	external	53
Mathematics	History	link	58
Main_Page	History	other	57
Philosophy	Music	other	53
other-search	Literature	other	50
other-empty	Physics	other	55
World_War_II	Philosophy	other	38
other-internal	History	link	45
Earth	Music	other	55
Earth	Biology	link	59
Literature	Music	external	57
Wikipedia	History	external	49
other-external	Philosophy	other	43
Main_Page	Physics	external	56
United_States	Geography	other	55
Technology	Chemistry	link	64
Earth	Wikipedia	external	46
Science	Literature	external	41
English_language	Physics	external	49
Philosophy	Philosophy	link	49
Technology	Science	external	53
Wikipedia	United_States	other	46
other-external	Technology	other	52
Art	World_War_II	link	46
other-empty	Philosophy	link	48
Sports	Chemistry	other	45
Science	Chemistry	external	53
English_language	Mathematics	link	53
Religion	Art	link	51
World_War_II	Sports	link	49
Earth	Biology	external	58
World_War_II	Literature	other	45
Biology	Technology	other	57
History	Sports	external	48
United_States	Physics	external	45
other-search	Mathematics	link	49
Sports	Art	external	40
Biology	Physics	link	36
History	Biology	link	55
Science	Physics	other	51
Chemistry	Sports	other	54
English_language	Technology	link	55
other-search	English_language	external	58
Philosophy	World_War_II	link	48
Mathematics	Geography	other	42
Science	Biology	other	51
other-external	Main_Page	external	49
Literature	History	external	55
Literature	Biology	external	46
Literature	Religion	link	55
Mathematics	Earth	external	57
Sports	Technology	other	61
United_States	Geography	external	43
other-empty	Science	external	42
United_States	Wikipedia	link	56
Chemistry	Science	link	53
World_War_II	Geography	link	42
United_States	Chemistry	other	48
United_States	Religion	external	51
other-empty	Earth	external	46
Geography	Biology	external	47
History	Physics	link	49
United_States	Main_Page	external	45
Music	Technology	other	52
United_States	Art	other	57
Art	Earth	other	56
World_War_II	Religion	other	54
United_States	Chemistry	other	48
Philosophy	Sports	link	59
World_War_II	Science	other	47
other-search	Geography	other	36
Music	United_States	other	44
Earth	Wikipedia	external	62
Music	Art	other	57
other-external	Chemistry	other	63
Mathematics	Geography	link	41
Science	Technology	link	55
Literature	Geography	other	51
Literature	Art	other	45
Biology	United_States	other	53
Wikipedia	Science	link	56
Biology	Mathematics	link	47
Biology	English_language	external	40
Earth	History	external	47
other-external	Main_Page	external	45
other-search	Technology	external	64
other-internal	Science	link	43
Sports	English_language	other	56
Mathematics	United_States	other	60
Geography	Literature	link	45
Chemistry	Music	other	57
Religion	History	external	43
other-search	Earth	external	49
Literature	Physics	other	65
Physics	Chemistry	other	59
Science	Earth	link	53
Religion	Science	link	59
Mathematics	Philosophy	external	46
Chemistry	World_War_II	link	45
Science	World_War_II	other	43
United_States	Earth	other	42
Sports	Sports	other	39
other-internal	Chemistry	external	52
Philosophy	Religion	link	42
Mathematics	Earth	link	58
other-search	Literature	link	53
History	Philosophy	other	47
Physics	Philosophy	external	48
other-search	Literature	other	47
Philosophy	Earth	external	46
Biology	Chemistry	link	56
Mathematics	History	external	55
United_States	Technology	other	50
Physics	Earth	other	51
Music	United_States	external	53
Geography	Earth	external	46
other-empty	Physics	link	60
English_language	Chemistry	external	58
History	Physics	other	51
History	Earth	link	47
Chemistry	Science	external	60
other-external	Mathematics	other	53
other-search	Science	other	48
World_War_II	World_War_II	link	47
Chemistry	Mathematics	external	51
History	Wikipedia	other	45
Biology	Philosophy	other	39
English_language	Physics	external	39
World_War_II	Chemistry	link	40
Main_Page	Literature	other	44
Physics	Music	link	54
United_States	United_States	link	64
Philosophy	Religion	link	53
Sports	History	other	42
Art	Physics	external	50
Physics	United_States	other	47
English_language	Earth	other	43
History	Music	link	54
Mathematics	World_War_II	external	48
Sports	Physics	other	57
World_War_II	Earth	link	41
World_War_II	Main_Page	link	50
Religion	Chemistry	link	50
Wikipedia	Main_Page	link	62
Art	History	external	53
Religion	Art	external	45
Physics	English_language	link	57
Religion	Science	link	47
Main_Page	English_language	other	35
Earth	Technology	link	41
Philosophy	Geography	external	44
Wikipedia	Technology	link	46
Mathematics	Geography	other	65
World_War_II	Sports	other	48
Physics	Physics	other	47
other-search	Physics	link	58
Geography	Religion	other	45
Literature	Earth	link	49
United_States	English_language	other	52
Science	History	external	57
other-external	Chemistry	link	57
Chemistry	Technology	other	38
Philosophy	Technology	other	51
Geography	Science	other	49
English_language	Wikipedia	other	45
Earth	United_States	other	43
Art	Biology	external	52
Biology	Philosophy	link	55
Literature	Literature	other	55
Sports	United_States	link	41
other-internal	Geography	link	43
Mathematics	Physics	external	41
United_States	Main_Page	other	57
Literature	Biology	other	58
Philosophy	Mathematics	link	55
other-external	United_States	link	40
Wikipedia	Music	external	62
Science	Wikipedia	link	49
English_language	Science	link	50
United_States	Biology	link	45
other-search	Science	link	54
other-external	Art	link	51
Physics	Earth	other	55
Geography	Mathematics	other	49
Technology	Physics	other	48
Wikipedia	Science	external	43
other-internal	Mathematics	other	54
Biology	Technology	other	53
other-search	Literature	other	42
Earth	Philosophy	link	53
Mathematics	English_language	external	49
United_States	Philosophy	other	50
other-internal	Main_Page	link	43
Religion	Sports	external	50
Main_Page	Geography	external	47
Art	Literature	other	48
other-internal	Wikipedia	link	42
Geography	Wikipedia	other	51
Music	Art	external	49
World_War_II	Philosophy	link	50
other-search	Biology	link	40
other-search	World_War_II	other	52
Chemistry	Literature	other	63
Music	Physics	other	50
Earth	Physics	other	49
Geography	United_States	link	45
other-empty	Earth	other	65
Philosophy	Religion	link	50
Main_Page	Literature	link	45
Science	History	external	48
History	Music	link	54
Physics	Main_Page	external	40
Chemistry	Philosophy	external	46
World_War_II	Literature	external	56
other-internal	United_States	external	55
Philosophy	Earth	link	45
Biology	Mathematics	other	46
Wikipedia	Philosophy	external	46
Technology	Geography	other	56
Science	Philosophy	other	55
other-search	Music	external	37
Philosophy	Biology	other	45
World_War_II	Geography	link	40
Physics	Philosophy	link	48
Geography	Earth	external	61
Chemistry	Biology	link	42
Main_Page	Sports	other	47
Physics	Sports	other	44
Earth	English_language	link	58
other-search	Science	link	49
Main_Page	Biology	other	41
United_States	English_language	external	51
Geography	Philosophy	link	63
Biology	Biology	external	41
Geography	Literature	external	41
Wikipedia	Biology	link	52
other-search	Literature	external	59
United_States	Earth	link	45
Music	Science	link	68
other-internal	Biology	other	57
Main_Page	United_States	link	48
Main_Page	English_language	other	49
Literature	Religion	other	55
Art	Earth	link	51
United_States	Religion	other	45
Mathematics	Main_Page	external	46
Religion	Music	link	45
Science	Geography	other	44
United_States	World_War_II	external	49
Art	Sports	external	58
Music	Main_Page	other	53
other-internal	Chemistry	external	45
Chemistry	Technology	external	52
Music	Geography	link	44
Chemistry	Sports	external	43
Philosophy	Music	external	50
Geography	History	other	55
Philosophy	Chemistry	other	51
Literature	English_language	external	44
United_States	Main_Page	link	47
Art	Physics	other	47
Sports	Sports	other	48
Main_Page	Biology	other	52
Art	Main_Page	external	50
Music	World_War_II	link	56
Religion	Literature	external	41
Mathematics	Earth	external	54
other-empty	World_War_II	other	38
Science	Main_Page	external	43
Literature	Literature	link	34
other-external	History	other	42
Literature	United_States	link	47
Science	Chemistry	link	51
other-external	Wikipedia	external	44
United_States	Earth	link	50
Philosophy	Physics	link	49
Literature	United_States	other	45
Main_Page	Mathematics	link	47
