prev	curr	type	n
Religion	Science	other	47
English_language	Religion	link	43
United_States	English_language	other	60
Philosophy	Physics	other	58
other-external	Philosophy	external	54
Main_Page	Literature	external	51
Mathematics	World_War_II	other	55
Science	Physics	other	47
other-internal	Biology	external	43
World_War_II	Literature	external	45
other-internal	Music	other	54
Science	Biology	link	40
Biology	Religion	link	46
Music	Physics	other	43
Main_Page	Mathematics	other	46
Sports	Wikipedia	external	56
Sports	United_States	other	46
Religion	Literature	external	56
Music	Geography	external	49
English_language	Technology	external	38
Music	History	external	51
other-search	Literature	external	47
Geography	Sports	link	51
English_language	Physics	link	41
Earth	Mathematics	external	52
Literature	English_language	other	47
Literature	English_language	external	45
Technology	Technology	external	40
Main_Page	Geography	other	44
other-internal	Main_Page	external	56
Wikipedia	Science	other	54
World_War_II	Philosophy	link	37
United_States	Chemistry	link	55
Art	Chemistry	link	53
other-search	English_language	external	37
other-external	Science	link	50
World_War_II	Music	other	60
World_War_II	Science	external	59
other-search	Philosophy	link	43
Wikipedia	World_War_II	link	54
other-external	Science	external	44
World_War_II	Technology	link	45
Science	United_States	link	55
Sports	Mathematics	external	48
Earth	Geography	link	55
Mathematics	History	other	53
other-external	Science	external	42
Main_Page	Literature	link	47
Science	Music	link	50
Physics	Science	external	54
Art	Wikipedia	other	49
English_language	Physics	link	44
other-internal	Technology	external	49
Physics	English_language	link	35
Main_Page	English_language	other	53
Art	Literature	other	49
Main_Page	Art	link	46
other-internal	World_War_II	other	46
History	Mathematics	link	38
Physics	Music	other	41
Wikipedia	Art	other	61
other-search	Literature	other	54
Science	Wikipedia	other	69
Geography	Wikipedia	external	55
History	Geography	other	48
Sports	Chemistry	link	55
other-search	Music	other	59
Art	Wikipedia	external	53
Science	Art	link	56
other-empty	World_War_II	external	53
Chemistry	History	link	55
United_States	Philosophy	link	44
Science	Wikipedia	external	55
Mathematics	United_States	external	46
English_language	Art	other	49
Literature	Earth	link	46
History	Chemistry	external	65
Main_Page	Mathematics	other	50
World_War_II	Geography	other	43
Physics	Chemistry	other	55
Philosophy	Technology	link	41
other-empty	Philosophy	external	53
Earth	Art	link	40
Main_Page	Wikipedia	external	54
English_language	Biology	other	38
English_language	Main_Page	external	60
Music	Sports	other	42
Chemistry	English_language	other	48
Mathematics	Religion	other	45
Biology	Physics	other	36
Music	Earth	link	50
Sports	Earth	other	42
English_language	Religion	external	43
Philosophy	Literature	link	43
Mathematics	Sports	external	52
United_States	History	other	61
Literature	Technology	link	60
Literature	Main_Page	external	62
Main_Page	Wikipedia	link	51
Music	Science	external	42
United_States	Philosophy	external	61
Sports	Earth	link	47
World_War_II	Earth	other	45
Philosophy	Main_Page	external	51
Literature	Religion	other	39
Wikipedia	Geography	link	59
Wikipedia	Art	link	56
Technology	Geography	link	47
Earth	Main_Page	other	60
Mathematics	Mathematics	link	46
Chemistry	Chemistry	other	53
Wikipedia	Biology	other	49
United_States	Chemistry	other	53
Technology	United_States	other	59
World_War_II	English_language	external	55
Religion	Literature	external	51
Physics	Art	other	48
other-empty	Geography	other	50
Earth	Literature	external	44
World_War_II	English_language	link	46
Wikipedia	Main_Page	other	48
United_States	United_States	link	44
Physics	Art	link	53
other-internal	Art	link	56
Biology	Chemistry	link	45
Main_Page	Biology	link	64
Literature	Science	other	39
Technology	Literature	other	35
Literature	United_States	external	58
other-external	Philosophy	link	53
Physics	Music	other	40
Wikipedia	Technology	other	38
Chemistry	Sports	external	49
Religion	Biology	other	54
History	Religion	link	46
Science	Biology	link	34
Philosophy	United_States	other	54
Main_Page	United_States	other	59
Main_Page	Music	link	64
other-external	Sports	external	42
Music	Technology	link	49
Main_Page	Literature	external	45
Geography	Main_Page	external	48
Philosophy	Chemistry	other	47
Wikipedia	Biology	link	48
Music	Art	link	57
Physics	Technology	link	38
Chemistry	Philosophy	external	43
World_War_II	Chemistry	external	35
Mathematics	United_States	external	51
Sports	Art	external	47
other-internal	Sports	other	65
Technology	Art	external	64
United_States	History	external	54
Music	Main_Page	external	53
Biology	Literature	other	56
Mathematics	History	link	48
Music	Art	link	59
Biology	Physics	link	51
Geography	Main_Page	link	62
Literature	Philosophy	link	46
United_States	Earth	other	57
United_States	Mathematics	other	44
Religion	History	other	41
Religion	Geography	other	42
History	History	link	51
Earth	Science	external	49
Religion	Chemistry	link	43
English_language	Main_Page	other	57
Physics	Sports	external	46
Earth	Chemistry	other	40
other-internal	History	external	49
other-internal	Wikipedia	external	62
Literature	History	other	44
United_States	Philosophy	other	56
Chemistry	Art	link	48
other-internal	Music	link	49
Religion	English_language	other	62
Science	Wikipedia	external	69
Biology	Chemistry	link	50
Main_Page	History	external	56
other-external	Biology	external	54
Technology	United_States	external	42
Science	Religion	link	52
Biology	Physics	external	55
Technology	Science	link	54
Sports	Literature	external	52
Art	Philosophy	external	44
Main_Page	English_language	other	56
United_States	English_language	link	53
Chemistry	Chemistry	link	59
Earth	Mathematics	link	36
United_States	Literature	link	52
Mathematics	Literature	other	43
Philosophy	Mathematics	other	57
Wikipedia	Sports	other	52
Biology	Biology	external	47
Main_Page	World_War_II	link	43
Technology	History	link	55
Literature	Wikipedia	link	48
United_States	Sports	other	56
Chemistry	Technology	other	58
English_language	Biology	other	43
History	Mathematics	other	53
other-external	History	link	49
Religion	Main_Page	link	41
other-internal	Chemistry	link	51
Biology	English_language	external	52
Biology	Geography	link	56
Geography	Art	link	51
Chemistry	Biology	link	41
other-search	Chemistry	external	51
Music	Main_Page	link	60
Science	Science	external	51
Physics	Literature	link	50
Mathematics	Earth	external	55
Science	Music	link	54
Philosophy	Chemistry	link	60
Science	Technology	other	51
other-external	English_language	link	63
Main_Page	English_language	other	61
Art	Philosophy	other	47
United_States	Chemistry	external	56
Science	Earth	link	53
Physics	Literature	other	49
other-external	Art	external	64
World_War_II	Literature	external	49
World_War_II	World_War_II	external	50
Philosophy	Physics	other	55
Mathematics	Philosophy	external	60
Literature	Mathematics	link	43
Music	Philosophy	other	47
Science	Main_Page	link	52
English_language	Religion	link	46
Religion	Mathematics	other	63
Earth	Sports	link	57
Art	English_language	other	51
United_States	Sports	external	60
Art	Sports	other	53
other-external	Religion	link	39
Music	English_language	other	45
other-search	Earth	link	44
Music	Sports	external	56
Earth	Physics	other	44
Biology	Religion	link	48
World_War_II	Literature	other	40
other-search	Wikipedia	other	42
other-empty	Sports	external	45
Art	Technology	other	64
World_War_II	United_States	link	45
English_language	Chemistry	link	37
Music	Mathematics	other	48
other-empty	United_States	other	54
Art	History	external	57
World_War_II	World_War_II	link	49
Biology	Wikipedia	external	54
Wikipedia	Biology	other	38
Mathematics	Biology	other	55
History	Geography	external	32
Religion	History	other	55
Art	Physics	link	48
other-empty	Chemistry	other	61
Sports	Music	other	58
Wikipedia	Wikipedia	other	53
Mathematics	Wikipedia	external	46
other-empty	Physics	link	54
Earth	Music	other	52
Technology	English_language	other	61
History	World_War_II	link	55
Physics	Religion	external	56
History	Literature	external	65
English_language	Physics	link	45
Physics	Physics	other	40
Technology	Mathematics	other	55
Geography	Philosophy	link	56
Mathematics	Art	external	48
World_War_II	Sports	link	46
Sports	Main_Page	other	44
other-internal	Physics	external	53
Music	English_language	link	51
Earth	World_War_II	external	53
other-internal	Philosophy	external	52
Technology	Technology	link	42
English_language	Science	other	48
Literature	Biology	link	58
Religion	Main_Page	link	40
Chemistry	Literature	other	49
Earth	Physics	link	54
Art	Music	link	61
Earth	Mathematics	other	60
Physics	History	other	45
World_War_II	Biology	other	51
Biology	Mathematics	link	46
Literature	English_language	link	46
Physics	Philosophy	link	46
Chemistry	Literature	link	51
Religion	Art	external	50
Literature	Chemistry	other	72
Religion	Wikipedia	external	52
other-search	Literature	other	54
English_language	Philosophy	other	52
other-empty	Biology	external	47
other-internal	Wikipedia	other	49
Mathematics	English_language	other	43
Music	Earth	link	59
Mathematics	United_States	external	55
Physics	Religion	external	39
Religion	Wikipedia	external	45
Biology	Biology	other	39
Physics	Physics	other	54
Sports	Science	other	47
United_States	Music	external	42
Earth	Music	external	41
Earth	Chemistry	external	47
History	Mathematics	external	51
other-search	Music	external	63
Technology	World_War_II	link	54
English_language	Literature	external	52
Literature	Wikipedia	link	53
World_War_II	Earth	other	48
Biology	Physics	link	54
Main_Page	World_War_II	link	55
Philosophy	World_War_II	other	41
Chemistry	Literature	link	48
Geography	Philosophy	external	42
Biology	Main_Page	other	50
Literature	United_States	other	53
History	World_War_II	other	62
English_language	Science	link	52
Art	History	other	44
other-empty	Main_Page	other	51
English_language	Chemistry	link	37
Wikipedia	Earth	link	59
Chemistry	English_language	other	51
World_War_II	History	link	58
other-internal	Literature	other	50
English_language	Literature	other	51
Technology	History	other	40
Philosophy	Religion	link	60
History	Literature	other	42
Biology	History	link	50
other-search	Art	link	53
Earth	Music	other	42
Music	Literature	external	33
Art	Mathematics	link	44
other-internal	Earth	link	51
Religion	English_language	link	56
Technology	World_War_II	link	56
other-empty	Science	other	46
Geography	Literature	link	50
Earth	Physics	other	45
Science	Philosophy	other	55
other-empty	Earth	link	49
Music	Earth	external	61
Art	Art	other	52
Physics	Earth	external	54
World_War_II	Technology	external	54
Religion	Science	link	51
Wikipedia	Earth	other	56
Literature	Geography	other	55
Geography	Wikipedia	link	59
Philosophy	Earth	other	58
Music	Main_Page	link	46
United_States	Mathematics	external	47
Technology	Religion	external	61
Literature	History	other	54
Art	Chemistry	other	51
other-external	Physics	link	48
Biology	Religion	external	47
Geography	Science	other	58
Main_Page	Music	external	50
Physics	Wikipedia	other	58
other-internal	Art	external	44
Philosophy	Technology	link	56
United_States	Philosophy	link	44
Chemistry	Wikipedia	link	57
Biology	History	other	56
Art	Physics	external	50
Philosophy	World_War_II	link	53
Chemistry	Science	external	53
Mathematics	Science	link	44
Wikipedia	Biology	other	39
Sports	Sports	external	64
Main_Page	World_War_II	external	60
Physics	Music	other	49
Wikipedia	Religion	external	41
Main_Page	English_language	other	49
Science	Philosophy	link	52
Chemistry	Sports	external	49
other-empty	English_language	link	54
Geography	Religion	external	43
Science	Science	link	48
World_War_II	Literature	link	51
History	Art	external	53
English_language	English_language	other	39
Religion	Earth	external	47
other-empty	Science	external	59
History	United_States	external	65
other-external	Chemistry	external	51
Earth	Physics	other	45
Physics	Technology	other	47
Art	Religion	link	47
Earth	Literature	external	45
Chemistry	Physics	external	52
Mathematics	Physics	link	54
Biology	Earth	other	47
Geography	Earth	other	54
Sports	Art	link	65
Chemistry	Wikipedia	external	48
Physics	Main_Page	external	56
Physics	Physics	external	45
other-search	History	link	43
World_War_II	Art	external	51
Physics	Main_Page	other	41
Sports	History	external	50
Science	English_language	external	59
Main_Page	Art	external	46
Literature	Geography	other	52
History	Music	link	43
Geography	Biology	link	63
Literature	Technology	other	33
World_War_II	Philosophy	external	50
History	English_language	external	57
Music	Technology	other	45
World_War_II	Religion	other	47
Religion	World_War_II	link	61
Main_Page	Mathematics	other	56
Mathematics	Geography	external	46
Science	World_War_II	external	50
History	Mathematics	other	59
World_War_II	Geography	other	51
Music	Main_Page	link	53
Chemistry	Philosophy	other	44
other-internal	Physics	link	36
Wikipedia	Literature	other	44
Sports	Biology	link	41
other-empty	Earth	other	47
Religion	Biology	other	47
Philosophy	World_War_II	link	49
Mathematics	Literature	link	58
Art	Biology	link	42
Geography	Music	other	44
Chemistry	World_War_II	external	48
Art	World_War_II	external	52
Philosophy	Physics	other	46
Sports	Wikipedia	other	46
Music	Biology	link	49
Wikipedia	Philosophy	link	66
History	United_States	other	53
Art	Mathematics	other	39
Wikipedia	Music	other	49
other-internal	History	external	58
other-search	Earth	external	43
Music	English_language	external	44
History	Technology	external	44
Philosophy	Religion	link	56
World_War_II	Literature	link	53
other-search	Mathematics	link	39
Art	Earth	external	56
World_War_II	Main_Page	external	63
United_States	Biology	link	54
Sports	Biology	other	55
Literature	English_language	other	63
other-search	United_States	external	54
English_language	English_language	other	50
Mathematics	Philosophy	external	49
Wikipedia	Science	other	52
Main_Page	Science	other	51
Biology	Art	link	49
Religion	Technology	external	40
Chemistry	Sports	other	31
Main_Page	Philosophy	other	58
English_language	History	link	53
Religion	Geography	other	47
Earth	Literature	link	57
Religion	History	link	34
English_language	Art	link	54
Physics	Art	external	52
Earth	Literature	external	51
Mathematics	History	external	63
Geography	World_War_II	external	53
Philosophy	Biology	external	48
World_War_II	Literature	other	38
World_War_II	Literature	external	53
Art	Wikipedia	link	59
Literature	Wikipedia	external	48
Wikipedia	Philosophy	link	59
World_War_II	Chemistry	link	50
Philosophy	Philosophy	link	59
Physics	United_States	external	52
Physics	World_War_II	other	57
Geography	Main_Page	other	50
History	Mathematics	link	49
Wikipedia	World_War_II	link	54
Art	Art	link	48
other-search	Wikipedia	external	55
Literature	Biology	external	47
Wikipedia	Sports	link	45
Literature	Mathematics	other	50
Chemistry	World_War_II	external	44
World_War_II	Mathematics	link	55
World_War_II	History	link	45
Wikipedia	World_War_II	other	50
other-internal	Geography	other	54
World_War_II	World_War_II	external	45
Main_Page	Philosophy	other	41
World_War_II	Literature	external	44
Geography	Main_Page	other	43
Philosophy	Wikipedia	external	53
Technology	World_War_II	link	49
Physics	Chemistry	external	39
United_States	World_War_II	link	53
Technology	Chemistry	other	44
Geography	Biology	other	58
Physics	Physics	external	60
Physics	Religion	external	53
Wikipedia	History	link	42
other-search	Geography	external	47
Science	Science	link	43
World_War_II	Science	link	56
Sports	United_States	link	49
Biology	Religion	other	51
Music	World_War_II	link	57
Earth	Philosophy	other	40
other-empty	Geography	other	45
Biology	Art	link	58
other-internal	World_War_II	other	49
Mathematics	Religion	external	42
Technology	Philosophy	link	43
Biology	Sports	link	59
Geography	Biology	link	49
Literature	Biology	other	45
Literature	Geography	link	46
Geography	Geography	external	67
United_States	United_States	other	62
Earth	Religion	other	53
Science	English_language	other	58
English_language	Wikipedia	link	60
Music	United_States	link	54
other-empty	Technology	link	49
other-external	Music	link	42
Wikipedia	Physics	link	42
World_War_II	History	link	43
United_States	Geography	link	38
Science	Music	external	48
Main_Page	Chemistry	other	47
Biology	Geography	other	44
Science	Literature	other	41
Literature	Physics	external	44
Wikipedia	Music	other	50
Science	Earth	link	47
Technology	Physics	link	40
Technology	Religion	other	53
English_language	Religion	link	60
Geography	History	external	56
Wikipedia	Sports	other	62
Science	History	external	52
Philosophy	English_language	external	38
Literature	World_War_II	other	55
Sports	Science	other	50
Religion	Main_Page	external	43
Mathematics	United_States	external	49
Literature	United_States	external	60
Mathematics	Music	other	55
Philosophy	Chemistry	other	57
United_States	Literature	link	47
Earth	English_language	link	43
United_States	Music	other	38
Technology	Earth	link	52
English_language	Geography	external	44
History	Earth	external	51
Chemistry	Physics	link	48
World_War_II	Mathematics	other	54
Sports	Geography	external	48
other-search	Art	external	53
Literature	Wikipedia	link	45
English_language	Science	link	65
English_language	Philosophy	other	48
Geography	Wikipedia	link	51
Literature	Sports	link	62
Biology	English_language	link	49
Wikipedia	Literature	other	49
History	English_language	other	35
Wikipedia	Music	other	50
Earth	History	external	39
English_language	Science	external	49
United_States	Technology	external	55
other-internal	World_War_II	link	46
Literature	Literature	external	53
Sports	Mathematics	external	48
Mathematics	Art	link	66
United_States	Art	link	43
Music	Chemistry	other	50
other-internal	Technology	link	56
Literature	Main_Page	link	45
Physics	Literature	link	40
other-internal	English_language	other	54
other-search	History	other	44
Chemistry	Science	other	47
other-internal	Physics	link	58
Wikipedia	Mathematics	other	45
Main_Page	History	external	66
Mathematics	Philosophy	link	42
World_War_II	Biology	link	56
Main_Page	Philosophy	other	55
Geography	Religion	external	53
Religion	Physics	other	46
Art	Philosophy	external	55
other-search	United_States	external	41
Mathematics	Music	link	64
Geography	Technology	other	54
Chemistry	Sports	external	51
Wikipedia	Philosophy	external	38
Music	Religion	other	46
Geography	Religion	other	61
Physics	United_States	external	51
other-empty	Philosophy	other	54
Earth	Sports	other	44
Art	Art	link	41
other-search	Mathematics	external	49
United_States	Sports	external	48
other-empty	Science	link	54
other-search	Music	external	52
Physics	United_States	link	44
Religion	Geography	external	61
Art	Physics	link	59
Chemistry	Earth	link	51
Science	Literature	external	58
Earth	Religion	external	38
other-internal	Sports	other	43
Biology	Philosophy	link	44
other-internal	Literature	external	38
History	Biology	external	52
Science	Geography	other	56
other-external	English_language	link	55
Philosophy	Mathematics	link	47
Art	History	external	46
Chemistry	Technology	other	40
Music	English_language	link	52
Literature	Science	link	55
Literature	Biology	link	51
other-search	Music	external	55
other-search	Geography	external	56
other-external	Chemistry	link	44
Main_Page	English_language	other	56
World_War_II	Biology	external	52
other-empty	History	link	51
Science	Chemistry	link	49
Physics	Technology	external	41
Main_Page	Art	link	48
World_War_II	English_language	other	58
Biology	Literature	other	46
Physics	Sports	link	54
Philosophy	Religion	link	52
other-external	Main_Page	other	44
other-internal	Wikipedia	other	44
Sports	English_language	other	64
other-search	Sports	link	49
Art	Earth	other	35
Geography	History	link	45
Art	Physics	link	51
Music	Music	external	50
Technology	Physics	external	56
Chemistry	Science	external	50
Literature	World_War_II	other	47
Physics	Art	external	47
Sports	Technology	link	56
United_States	Biology	other	40
Geography	Technology	link	43
Science	History	external	45
Geography	Geography	external	46
Literature	Chemistry	other	58
other-search	Physics	external	58
Main_Page	Technology	link	54
Philosophy	Physics	other	62
Chemistry	United_States	link	57
Wikipedia	Physics	other	44
other-external	Earth	other	60
Biology	Sports	link	46
English_language	Mathematics	other	43
Mathematics	Physics	external	56
Earth	United_States	link	48
other-internal	Wikipedia	link	59
Religion	Literature	external	50
English_language	Technology	other	59
English_language	Literature	other	46
History	English_language	external	40
Biology	Art	external	48
Science	World_War_II	external	57
Religion	Earth	link	56
Sports	Wikipedia	link	58
other-internal	Earth	other	46
Music	Sports	link	47
Chemistry	English_language	external	52
Literature	Art	link	51
Mathematics	Mathematics	other	50
Science	Physics	other	47
United_States	Art	link	44
Technology	Biology	external	61
Biology	Philosophy	link	48
other-internal	Literature	external	51
other-external	Main_Page	external	54
Mathematics	Physics	link	62
Art	Art	external	53
Chemistry	World_War_II	external	64
Biology	Main_Page	other	46
Art	English_language	external	48
Music	Science	external	46
Sports	Science	external	53
Religion	Sports	link	52
United_States	Biology	external	41
Sports	Technology	link	51
Mathematics	Religion	external	66
Science	Earth	other	60
Technology	Main_Page	external	49
Music	Art	other	46
other-internal	Main_Page	other	36
Literature	Science	external	49
Mathematics	Literature	link	49
Religion	Literature	other	57
World_War_II	Technology	external	49
Sports	English_language	link	42
other-empty	Earth	other	55
United_States	English_language	link	58
Wikipedia	Wikipedia	link	45
Music	Music	link	43
Art	Mathematics	other	55
Sports	Music	external	62
Literature	Geography	link	53
Science	Music	external	40
Literature	Technology	external	63
other-empty	Sports	link	40
other-search	Physics	external	56
Earth	Geography	other	53
Physics	Art	other	51
other-external	Science	other	52
Biology	Earth	link	70
Art	Religion	link	36
Art	Wikipedia	external	73
other-internal	Philosophy	external	62
Technology	United_States	external	64
other-empty	Wikipedia	external	50
World_War_II	Literature	external	49
History	Wikipedia	link	50
Religion	World_War_II	link	59
Main_Page	Technology	external	52
other-search	Philosophy	external	47
Biology	Physics	link	44
Main_Page	Philosophy	other	48
Philosophy	Earth	link	51
Wikipedia	Biology	external	47
Science	Technology	other	52
Geography	English_language	link	50
other-search	Geography	external	43
World_War_II	English_language	external	51
other-search	Biology	external	40
Science	Physics	external	61
Wikipedia	Science	other	46
Philosophy	Mathematics	link	53
United_States	Geography	other	47
other-search	Philosophy	link	62
other-external	Sports	external	57
English_language	Sports	link	42
other-search	Art	link	55
Religion	Philosophy	external	46
Physics	History	link	60
World_War_II	Geography	other	56
Science	Main_Page	external	65
Geography	Technology	other	46
United_States	Art	link	57
Physics	Art	external	53
Literature	Literature	link	42
Technology	Main_Page	other	50
English_language	Music	other	40
Physics	Earth	external	45
Religion	Geography	external	62
World_War_II	Chemistry	external	41
Wikipedia	Mathematics	other	53
United_States	United_States	external	64
Technology	Biology	other	40
Literature	Physics	other	43
Literature	History	external	55
United_States	Science	link	57
Earth	Religion	link	55
Literature	Religion	other	64
Literature	United_States	other	46
English_language	Biology	external	64
English_language	United_States	other	43
United_States	Earth	external	57
Sports	Science	external	49
Wikipedia	Philosophy	link	52
Geography	Earth	other	42
Wikipedia	United_States	link	52
Geography	History	external	40
Main_Page	World_War_II	link	49
Science	History	link	37
other-internal	English_language	other	46
other-empty	Art	link	58
History	English_language	other	41
Biology	Science	other	52
Earth	Science	other	44
other-external	Sports	external	51
Science	Technology	other	47
Art	Religion	link	43
History	Geography	other	51
Biology	Earth	link	46
Physics	Geography	external	55
Main_Page	History	other	46
Technology	World_War_II	other	56
World_War_II	Chemistry	other	54
Chemistry	Religion	other	52
Physics	Philosophy	external	65
Sports	Technology	link	52
Earth	Physics	other	51
other-search	Main_Page	external	39
Music	Wikipedia	link	41
other-external	Sports	other	39
Main_Page	Main_Page	other	47
United_States	Earth	other	52
History	Religion	other	42
English_language	Technology	external	49
English_language	Music	link	47
Literature	Wikipedia	link	45
other-search	World_War_II	external	63
Religion	Technology	external	55
World_War_II	Music	link	48
Sports	Music	external	49
Music	Chemistry	link	42
Earth	Earth	other	56
Technology	Art	external	50
other-external	Music	link	49
Mathematics	Sports	other	39
Mathematics	Religion	link	48
Biology	Technology	external	44
Technology	Mathematics	external	58
Music	Geography	other	45
United_States	Main_Page	link	54
other-internal	History	link	62
other-search	Literature	other	52
Religion	Geography	external	48
United_States	Wikipedia	other	53
English_language	Geography	link	49
History	Literature	other	44
Main_Page	History	other	50
United_States	Literature	link	42
Science	Technology	external	46
Religion	Art	other	41
History	Chemistry	link	55
Science	Literature	link	57
English_language	Physics	external	44
other-internal	Geography	other	36
Physics	English_language	external	61
other-empty	Literature	external	50
other-empty	Wikipedia	other	53
Main_Page	Religion	other	44
Philosophy	Wikipedia	external	45
other-empty	Earth	other	52
World_War_II	Technology	external	48
other-external	Religion	external	47
Main_Page	Literature	other	42
English_language	Music	link	49
Literature	Philosophy	external	48
Technology	Chemistry	other	55
Literature	World_War_II	link	53
other-external	Religion	other	53
World_War_II	United_States	link	49
other-search	Science	external	47
English_language	History	link	40
Philosophy	Art	other	54
other-empty	History	link	62
English_language	Philosophy	other	56
Sports	Biology	other	61
Religion	Main_Page	other	40
other-empty	Main_Page	external	41
World_War_II	Chemistry	other	37
Earth	Religion	external	61
other-internal	English_language	link	44
Wikipedia	Biology	link	53
Religion	Biology	other	39
Art	Music	external	56
Philosophy	Wikipedia	external	51
United_States	Main_Page	external	54
Religion	Technology	external	52
Science	Biology	link	43
Wikipedia	Art	link	50
Biology	Earth	other	53
other-internal	United_States	external	51
Religion	Sports	external	44
other-external	Literature	link	42
Geography	Earth	other	48
Physics	Religion	link	54
Art	Music	other	64
Biology	Chemistry	link	46
other-empty	Wikipedia	other	49
Wikipedia	Chemistry	link	44
Philosophy	Literature	external	61
Earth	Music	link	49
Mathematics	Wikipedia	other	60
Philosophy	Art	link	47
other-search	Science	external	59
Sports	World_War_II	external	44
Earth	Religion	other	45
other-search	Art	external	42
other-internal	Science	link	54
Main_Page	Literature	link	47
Wikipedia	Geography	external	49
Technology	Literature	external	64
Geography	Religion	external	54
World_War_II	Wikipedia	other	54
other-internal	Wikipedia	link	49
History	Geography	link	43
Chemistry	Religion	link	44
Main_Page	Sports	external	37
Wikipedia	Biology	other	42
Geography	English_language	link	44
Chemistry	Physics	link	68
Philosophy	Literature	link	59
Mathematics	English_language	link	61
Mathematics	Art	link	45
Technology	Earth	external	56
other-empty	Music	external	53
other-search	Wikipedia	link	45
Literature	Main_Page	other	51
Earth	Philosophy	external	55
World_War_II	Mathematics	external	53
World_War_II	Technology	other	46
Chemistry	Physics	external	43
English_language	Technology	external	45
Literature	Philosophy	link	58
Earth	Mathematics	other	48
other-external	Chemistry	link	55
History	Philosophy	other	46
World_War_II	History	other	50
Art	Geography	other	47
other-search	Sports	link	40
World_War_II	Geography	external	49
other-external	Wikipedia	external	50
English_language	Music	other	59
Literature	Earth	external	47
Chemistry	Literature	other	46
Music	United_States	link	49
Sports	Literature	link	39
Technology	Music	other	56
Literature	United_States	other	42
Music	World_War_II	other	60
Religion	Chemistry	external	45
Wikipedia	Sports	other	58
Religion	Chemistry	other	53
Science	Earth	other	49
Wikipedia	Religion	other	47
English_language	Technology	other	60
Art	History	external	69
Literature	Sports	external	64
Literature	Literature	link	56
Art	Chemistry	other	47
Religion	Literature	other	39
English_language	Music	external	41
other-search	Biology	link	46
Music	Chemistry	external	52
Music	English_language	external	50
other-internal	World_War_II	external	54
Biology	Geography	other	48
other-external	Technology	other	55
United_States	Wikipedia	other	60
Literature	Religion	external	30
other-search	Art	other	59
Main_Page	Physics	link	53
World_War_II	Main_Page	link	41
World_War_II	Science	external	54
other-external	United_States	link	57
other-search	Art	other	52
Chemistry	Biology	link	52
History	Chemistry	external	60
Philosophy	United_States	external	38
Wikipedia	Sports	link	48
Science	World_War_II	link	54
other-external	Wikipedia	link	45
Wikipedia	Literature	link	46
Physics	World_War_II	external	54
History	Chemistry	external	51
Biology	Philosophy	other	56
Mathematics	History	other	52
Chemistry	Mathematics	other	46
other-internal	English_language	link	50
Sports	Chemistry	external	56
History	Chemistry	link	43
other-internal	Literature	link	57
Science	Main_Page	link	44
United_States	World_War_II	other	59
United_States	Religion	external	55
Biology	Wikipedia	other	43
World_War_II	Biology	other	42
Geography	Biology	other	55
Religion	History	other	55
Religion	United_States	external	49
Technology	Art	other	46
Mathematics	United_States	external	53
Earth	Religion	link	52
Music	Biology	link	54
Religion	Literature	other	55
Wikipedia	Wikipedia	link	50
other-empty	Science	other	45
Philosophy	World_War_II	other	53
Technology	Science	external	48
Earth	Philosophy	link	46
Art	Art	other	53
Wikipedia	Main_Page	other	48
other-search	Literature	other	51
Geography	Chemistry	external	54
Chemistry	United_States	link	58
Earth	Science	external	45
Physics	Music	other	46
Wikipedia	Religion	external	46
Mathematics	Wikipedia	link	34
Physics	World_War_II	external	58
Biology	World_War_II	link	55
other-search	Philosophy	link	51
Earth	Chemistry	external	47
World_War_II	Wikipedia	link	46
Philosophy	English_language	external	54
English_language	Mathematics	link	58
Sports	Technology	link	59
United_States	History	external	55
other-internal	Physics	external	43
Main_Page	Mathematics	other	47
World_War_II	History	other	55
other-empty	Art	other	51
Art	Technology	external	52
Geography	Science	other	43
Earth	Technology	link	45
Music	Sports	external	49
Literature	United_States	external	48
World_War_II	English_language	other	56
Geography	Science	external	38
Biology	Chemistry	link	51
other-internal	World_War_II	external	51
Main_Page	Science	other	58
Art	World_War_II	external	57
English_language	World_War_II	other	45
History	Science	link	53
English_language	Sports	external	52
Religion	Main_Page	external	51
Music	Biology	external	50
other-empty	Philosophy	other	59
World_War_II	Sports	other	36
other-search	Wikipedia	external	63
other-empty	Religion	other	63
Religion	Literature	link	51
World_War_II	Earth	external	54
Chemistry	World_War_II	other	52
World_War_II	World_War_II	link	40
Earth	Philosophy	external	41
Wikipedia	Religion	link	49
Science	Science	external	47
United_States	Geography	other	57
Main_Page	Physics	external	45
Mathematics	United_States	link	48
History	Earth	external	49
Wikipedia	Philosophy	external	56
History	Main_Page	other	54
Religion	Geography	link	60
Philosophy	Literature	link	61
Biology	Philosophy	other	55
Wikipedia	United_States	other	48
other-search	Religion	external	56
other-external	Sports	external	44
Main_Page	Literature	external	50
Mathematics	Mathematics	other	49
Wikipedia	Earth	link	53
Art	English_language	external	47
Physics	Religion	other	44
other-search	Technology	external	47
History	Chemistry	link	55
English_language	Geography	other	46
Physics	Music	external	54
other-external	Literature	other	47
Music	Mathematics	other	47
Biology	Main_Page	link	47
United_States	World_War_II	link	51
Religion	Wikipedia	link	55
Chemistry	Mathematics	external	47
Religion	Science	link	53
other-search	Literature	link	55
World_War_II	Mathematics	other	54
Wikipedia	Earth	other	47
Sports	Science	external	49
Main_Page	Art	external	43
Philosophy	Main_Page	other	61
