prev	curr	type	n
Chemistry	History	other	64
Mathematics	Science	external	51
other-empty	Wikipedia	other	51
Music	Technology	other	59
other-external	Technology	other	48
Geography	Earth	other	48
English_language	Music	link	47
Science	United_States	other	44
Sports	United_States	external	65
Main_Page	Earth	other	55
Chemistry	Physics	external	56
other-empty	Chemistry	link	55
Religion	Mathematics	link	44
Technology	History	other	44
Technology	Geography	external	67
World_War_II	Earth	external	51
Earth	Earth	other	46
other-external	World_War_II	link	62
Religion	Wikipedia	link	51
Art	Physics	link	43
Sports	English_language	link	45
Philosophy	Biology	other	47
History	Earth	link	44
Music	Physics	other	42
Earth	United_States	link	45
English_language	Technology	link	51
Music	Religion	external	54
Technology	Technology	link	44
Music	United_States	external	45
Wikipedia	English_language	external	62
other-internal	Physics	link	62
Philosophy	English_language	external	45
Music	Religion	link	36
World_War_II	Geography	other	45
other-empty	Art	other	50
World_War_II	Mathematics	other	44
Science	Physics	link	53
Music	Geography	link	50
United_States	History	other	51
Biology	Earth	other	47
United_States	Mathematics	external	46
Science	History	link	59
Art	World_War_II	link	54
Wikipedia	Literature	other	67
other-search	Mathematics	external	58
Religion	English_language	other	44
Earth	Literature	external	44
other-empty	Religion	link	57
Chemistry	Physics	external	55
Mathematics	Science	other	38
English_language	Religion	other	60
other-search	Physics	link	47
Literature	Literature	other	44
World_War_II	Literature	link	50
Art	History	other	52
Earth	World_War_II	link	50
Science	World_War_II	external	47
Mathematics	Mathematics	external	44
other-internal	Art	other	57
Physics	Technology	link	47
other-empty	Literature	link	52
United_States	Main_Page	external	54
History	Geography	other	44
Biology	English_language	external	41
other-search	Mathematics	external	61
Philosophy	Science	link	47
Earth	Biology	external	51
Music	Biology	link	58
Wikipedia	Wikipedia	other	54
World_War_II	Earth	link	44
Philosophy	Religion	link	46
Biology	Literature	link	46
Science	United_States	link	55
Art	Main_Page	link	54
Philosophy	Mathematics	link	43
other-empty	English_language	external	35
Earth	Geography	other	48
other-internal	United_States	other	50
Physics	Main_Page	other	59
Chemistry	Mathematics	other	67
Earth	Biology	link	38
Art	English_language	other	63
World_War_II	Religion	other	46
Geography	Philosophy	other	49
other-search	Geography	other	46
World_War_II	Wikipedia	other	39
Mathematics	Religion	link	55
Mathematics	Music	other	45
Literature	Physics	link	50
Main_Page	Main_Page	other	49
United_States	Philosophy	other	53
Physics	World_War_II	link	50
Earth	Art	link	44
Mathematics	Philosophy	link	37
Mathematics	Earth	other	58
English_language	Physics	link	51
Technology	Geography	external	46
Geography	Music	external	58
Main_Page	Wikipedia	external	41
World_War_II	Music	external	56
Earth	Philosophy	external	47
History	English_language	external	52
other-internal	Art	other	48
Technology	Earth	external	50
other-internal	Biology	external	42
Wikipedia	Chemistry	link	55
Main_Page	Art	external	46
Religion	Sports	other	45
Philosophy	Chemistry	link	51
Physics	Science	link	45
History	Science	external	55
Biology	History	other	46
Religion	Science	external	50
Science	Science	other	54
History	Earth	other	51
Wikipedia	World_War_II	link	49
other-external	Technology	link	51
Sports	Biology	link	41
Science	Chemistry	other	45
Biology	Music	link	44
Music	Main_Page	external	51
Art	World_War_II	other	48
Mathematics	United_States	external	48
History	World_War_II	other	52
Music	United_States	external	50
Technology	Biology	other	57
History	Physics	external	44
other-external	Music	other	46
other-search	Sports	link	36
Mathematics	Wikipedia	external	59
other-search	Religion	other	56
Chemistry	Sports	link	60
World_War_II	English_language	link	46
Biology	Technology	other	49
Biology	History	other	43
World_War_II	Earth	external	44
Science	Main_Page	external	53
English_language	Literature	link	44
Music	Main_Page	other	58
Biology	Music	link	54
History	Geography	link	48
Earth	United_States	external	41
Earth	United_States	external	42
Philosophy	Earth	link	32
other-search	Religion	other	44
other-internal	English_language	other	52
Philosophy	Music	external	46
Geography	Geography	link	57
other-empty	Physics	other	51
other-search	History	other	47
other-internal	Geography	other	46
Technology	Chemistry	external	56
Main_Page	United_States	link	50
History	Art	other	55
English_language	Philosophy	link	55
other-search	Science	link	44
Earth	Technology	external	40
Wikipedia	English_language	external	40
United_States	Music	external	53
Physics	Art	other	58
Music	History	other	35
Main_Page	Geography	external	48
other-empty	Physics	other	39
English_language	Art	link	55
other-empty	Earth	external	53
Wikipedia	Biology	external	55
Physics	Geography	link	48
History	Chemistry	external	50
Technology	English_language	other	49
Earth	Chemistry	external	46
Mathematics	Literature	other	44
World_War_II	Music	other	44
other-external	Wikipedia	other	46
Science	Physics	external	59
Earth	Mathematics	link	44
Wikipedia	Main_Page	link	50
Literature	Science	external	53
other-internal	Biology	other	60
Literature	Physics	link	43
other-empty	Wikipedia	other	53
other-external	Wikipedia	link	51
Wikipedia	Science	link	42
other-search	Chemistry	other	47
Geography	Sports	link	42
other-internal	History	external	48
Technology	Music	link	46
Mathematics	Wikipedia	link	48
Geography	Biology	other	66
Literature	Sports	other	58
Main_Page	Wikipedia	external	44
other-empty	World_War_II	other	54
World_War_II	Religion	external	35
Science	Earth	external	67
Earth	Main_Page	other	54
Music	Sports	external	53
English_language	Mathematics	external	47
Geography	Technology	other	53
Music	English_language	external	50
other-search	Science	other	49
Chemistry	Earth	link	50
other-internal	Biology	other	49
Literature	Art	external	60
Wikipedia	Technology	link	37
Biology	Philosophy	link	43
Music	Science	other	45
Philosophy	Biology	other	40
Technology	Chemistry	other	37
Earth	Literature	link	55
Physics	Geography	link	48
Art	Earth	other	42
other-external	World_War_II	link	53
United_States	Physics	external	46
Technology	Wikipedia	external	44
History	Physics	link	45
Technology	Main_Page	link	46
Art	Geography	other	50
other-search	Literature	other	49
Sports	Physics	link	46
Art	Main_Page	external	57
Chemistry	English_language	external	48
Sports	World_War_II	other	48
Physics	Wikipedia	other	45
Religion	World_War_II	link	47
Art	Physics	link	55
Music	Biology	link	34
Art	Physics	other	53
Technology	Biology	other	50
United_States	Literature	other	58
Mathematics	Philosophy	link	34
Biology	Sports	other	55
Religion	Art	other	57
United_States	Geography	external	44
Wikipedia	Biology	link	43
other-search	English_language	link	48
Science	Chemistry	external	53
Religion	Earth	external	62
Technology	Art	external	63
Biology	Biology	other	59
English_language	Biology	other	62
Chemistry	Earth	other	44
Wikipedia	Technology	external	46
Science	Geography	link	52
Literature	Art	link	41
World_War_II	Sports	external	39
Physics	Main_Page	other	45
Mathematics	Earth	other	49
Chemistry	Sports	other	53
other-empty	History	external	44
Wikipedia	Sports	other	44
Main_Page	Art	other	49
Technology	Wikipedia	external	50
other-empty	Mathematics	external	50
other-search	Science	external	40
Literature	Art	other	40
other-internal	Philosophy	external	53
other-internal	Earth	external	49
World_War_II	Chemistry	external	44
Technology	United_States	other	46
Religion	Music	external	43
English_language	Mathematics	link	46
Sports	Religion	other	45
Sports	Art	external	51
Chemistry	Chemistry	link	47
Art	Literature	other	38
Literature	Technology	other	42
United_States	Wikipedia	link	43
Physics	United_States	link	60
Art	Mathematics	external	62
other-external	Music	other	47
Art	Wikipedia	other	52
Philosophy	Literature	link	51
Chemistry	Geography	other	42
Religion	Chemistry	external	46
Wikipedia	Philosophy	external	55
other-internal	Art	link	57
other-internal	Music	link	42
Physics	Music	external	49
Geography	United_States	external	50
Biology	Physics	link	40
Physics	Philosophy	external	43
Earth	Chemistry	other	47
Biology	Technology	external	58
Literature	Sports	link	54
Biology	Science	link	48
Science	World_War_II	external	63
Geography	Sports	link	58
Sports	Music	external	53
other-external	English_language	link	62
Literature	Mathematics	link	42
Physics	Biology	external	51
Technology	Music	other	51
Main_Page	Geography	other	53
other-search	United_States	link	54
other-external	Music	link	52
Physics	Philosophy	link	44
Earth	Science	link	58
Geography	Sports	other	53
Main_Page	Physics	link	44
Physics	Geography	external	47
United_States	Wikipedia	link	51
other-search	English_language	other	47
Biology	Wikipedia	link	54
Art	Geography	other	59
Music	Physics	other	50
Geography	English_language	link	61
Main_Page	Mathematics	external	65
other-internal	Physics	link	48
Geography	Biology	external	42
World_War_II	Geography	link	51
Literature	Earth	external	53
Earth	Science	external	43
Philosophy	Philosophy	external	36
Biology	Biology	external	63
Philosophy	History	link	55
Main_Page	Sports	external	59
Main_Page	Wikipedia	link	62
other-internal	Sports	external	55
Sports	Biology	other	43
History	History	link	40
Main_Page	Chemistry	external	46
United_States	Geography	link	53
Wikipedia	Technology	external	36
Sports	World_War_II	other	57
Philosophy	Science	other	50
Biology	Music	link	43
other-search	Geography	external	59
Earth	Biology	other	53
Music	Physics	other	62
Wikipedia	Technology	other	53
Technology	Earth	other	66
Biology	Literature	external	52
other-external	Literature	link	50
other-internal	Wikipedia	other	58
other-empty	Art	external	46
Main_Page	Mathematics	other	36
Main_Page	Sports	other	44
Technology	English_language	other	40
Literature	History	other	44
Chemistry	Physics	external	47
Chemistry	Technology	link	49
Earth	History	link	44
Physics	Wikipedia	other	51
other-search	Sports	other	45
Technology	Earth	external	49
Main_Page	Physics	link	46
other-external	Chemistry	other	54
Main_Page	Science	other	53
Biology	Biology	external	50
English_language	Main_Page	external	43
other-search	Religion	other	48
Music	Physics	external	49
other-internal	Philosophy	other	40
Mathematics	Science	other	68
United_States	Geography	other	48
English_language	Earth	other	50
other-search	Literature	other	55
Philosophy	Geography	other	48
other-search	World_War_II	link	55
Art	Philosophy	external	54
Science	Earth	link	58
Chemistry	Mathematics	external	44
Earth	Philosophy	other	45
other-empty	English_language	external	48
Religion	Science	external	40
History	Art	external	49
other-search	Philosophy	other	46
other-search	Earth	external	43
other-external	Sports	link	45
Art	Physics	other	61
Geography	Science	external	43
Earth	Main_Page	other	60
other-empty	Earth	external	54
Physics	World_War_II	link	58
Literature	Main_Page	link	56
other-external	Literature	external	51
World_War_II	Religion	external	57
other-internal	Biology	external	52
Biology	Biology	other	55
Religion	Chemistry	link	54
Science	Main_Page	other	49
other-external	Biology	external	43
Geography	History	external	55
World_War_II	Mathematics	external	47
Science	United_States	external	60
Literature	Art	link	43
Science	Religion	other	52
Earth	World_War_II	link	43
United_States	Geography	other	54
Religion	Philosophy	external	44
other-internal	Biology	link	64
United_States	Science	link	48
Wikipedia	Religion	other	47
United_States	Main_Page	other	66
Main_Page	Mathematics	other	41
Physics	Sports	other	49
Main_Page	Main_Page	link	55
Sports	United_States	external	51
Science	Main_Page	link	56
United_States	Earth	link	50
English_language	Philosophy	link	41
Earth	Chemistry	link	56
Art	Sports	external	52
other-empty	Art	link	46
United_States	World_War_II	other	57
Religion	United_States	link	49
Art	Science	external	47
History	Sports	other	46
Main_Page	World_War_II	other	40
Technology	Chemistry	link	43
English_language	Physics	link	53
Earth	Sports	external	46
Biology	United_States	link	43
Chemistry	Art	other	48
Biology	Philosophy	other	48
Mathematics	Science	other	45
Geography	Philosophy	external	52
Earth	Science	link	46
Philosophy	Literature	link	47
Philosophy	Sports	link	53
other-external	Sports	external	56
Technology	Biology	external	50
other-external	English_language	external	46
Philosophy	Art	external	47
Earth	Art	link	45
Geography	Technology	other	59
Earth	Technology	other	51
Technology	Main_Page	external	39
Science	Physics	external	35
English_language	Religion	external	50
Wikipedia	Mathematics	other	53
other-internal	Technology	link	45
Mathematics	Biology	other	49
Literature	Main_Page	link	48
other-search	History	other	59
Religion	Music	link	53
History	Literature	link	36
Chemistry	World_War_II	link	47
Science	Main_Page	link	47
other-internal	Art	external	38
English_language	Physics	link	44
Chemistry	Religion	other	57
Wikipedia	Mathematics	external	47
other-internal	Technology	other	56
World_War_II	Biology	other	46
Biology	Main_Page	other	46
other-search	Biology	link	48
other-internal	Wikipedia	external	50
Sports	Mathematics	other	60
Chemistry	Main_Page	external	55
Main_Page	Main_Page	external	47
English_language	Physics	external	56
English_language	Music	external	44
Philosophy	English_language	link	47
Science	Technology	link	54
Wikipedia	Religion	link	54
Music	English_language	link	66
Art	Physics	external	53
Biology	Biology	link	64
Sports	Religion	other	49
Literature	Biology	external	60
Religion	Technology	other	40
United_States	English_language	external	42
Art	English_language	external	43
other-external	Wikipedia	other	48
Religion	Chemistry	external	45
Main_Page	History	external	48
Sports	Art	external	54
United_States	World_War_II	link	39
other-empty	Geography	link	48
Religion	Religion	other	48
English_language	Sports	other	49
Art	Biology	external	50
English_language	Technology	external	57
other-search	Chemistry	external	42
Chemistry	Wikipedia	external	49
United_States	Mathematics	link	63
Physics	Philosophy	other	58
Chemistry	World_War_II	other	62
Art	Music	link	59
Chemistry	Music	external	47
Biology	Religion	link	43
Chemistry	Music	other	50
Literature	Literature	link	44
Religion	English_language	external	43
Physics	Literature	link	44
Mathematics	Wikipedia	other	47
History	Wikipedia	other	44
Philosophy	Literature	other	48
English_language	Physics	link	52
Main_Page	Chemistry	other	47
Physics	Sports	external	52
Music	World_War_II	other	49
other-empty	Art	external	61
Main_Page	Music	other	50
Chemistry	Biology	link	45
other-search	Music	external	42
English_language	Earth	link	48
other-empty	Biology	external	53
Art	Philosophy	other	53
Science	Music	other	49
Chemistry	World_War_II	link	51
Science	World_War_II	other	49
Music	Philosophy	external	44
other-search	Wikipedia	link	53
World_War_II	Philosophy	external	43
Earth	Main_Page	link	42
other-internal	Philosophy	external	51
other-search	Sports	external	44
Mathematics	Science	external	44
English_language	Geography	other	53
Religion	World_War_II	link	43
United_States	Mathematics	other	45
other-empty	English_language	other	49
Earth	English_language	link	36
World_War_II	Physics	link	51
Biology	Main_Page	other	46
other-internal	Technology	other	46
English_language	United_States	other	55
Art	Music	link	72
Sports	Religion	other	45
Biology	Chemistry	external	40
History	Technology	link	47
other-internal	Sports	other	52
Physics	Biology	link	43
Chemistry	Wikipedia	other	43
Religion	Biology	link	47
Mathematics	Mathematics	other	51
other-internal	Chemistry	other	41
World_War_II	Science	link	41
Philosophy	Philosophy	link	55
United_States	Philosophy	other	51
Mathematics	Geography	other	55
other-empty	History	other	46
Philosophy	Main_Page	external	42
other-empty	History	other	55
Main_Page	Music	link	54
Philosophy	Wikipedia	other	49
Main_Page	English_language	external	52
United_States	United_States	external	47
English_language	Chemistry	other	47
other-external	Physics	external	42
Wikipedia	Literature	external	57
Earth	Sports	external	66
Science	History	external	44
Geography	Geography	other	63
Religion	History	external	45
Technology	Music	link	57
Main_Page	English_language	external	54
other-external	Wikipedia	link	48
other-internal	Wikipedia	external	45
other-empty	World_War_II	link	53
Sports	Physics	external	60
Philosophy	Wikipedia	external	61
Chemistry	Sports	link	33
Literature	English_language	link	51
Sports	Chemistry	external	52
Technology	History	link	48
Religion	History	external	49
other-empty	Physics	external	48
other-empty	Chemistry	external	46
History	Earth	external	57
Sports	Philosophy	external	56
other-search	Science	other	45
Mathematics	Religion	link	41
other-internal	Main_Page	external	51
other-external	Chemistry	other	51
Wikipedia	United_States	link	55
Religion	Main_Page	other	56
English_language	United_States	other	51
Wikipedia	Philosophy	link	60
Music	Physics	other	49
Chemistry	World_War_II	external	63
Mathematics	Biology	link	50
Mathematics	English_language	link	62
other-search	Earth	link	44
World_War_II	Technology	external	49
Sports	Physics	external	43
other-empty	Geography	link	48
Music	Physics	link	33
Art	Music	link	50
other-empty	Art	external	54
English_language	Art	external	50
other-search	Chemistry	external	58
Art	Main_Page	link	41
Science	Biology	other	50
Biology	History	external	45
Religion	Earth	link	43
Literature	Main_Page	link	44
Mathematics	Music	other	52
World_War_II	Chemistry	other	50
Physics	Religion	link	46
other-empty	World_War_II	external	62
Literature	Chemistry	other	47
Chemistry	Science	other	43
Chemistry	History	other	48
United_States	Earth	link	60
Science	Technology	link	50
other-external	World_War_II	link	62
Wikipedia	Physics	link	50
Main_Page	Wikipedia	external	48
Sports	Earth	external	48
Religion	Mathematics	link	65
Art	Geography	other	45
Main_Page	Main_Page	link	46
other-empty	Geography	other	49
Physics	Sports	link	35
Technology	Technology	external	50
English_language	History	link	52
Technology	World_War_II	link	50
Biology	Mathematics	external	50
other-external	Religion	external	49
History	Literature	link	49
English_language	Technology	external	54
Technology	Biology	link	41
Religion	Art	external	53
other-empty	Religion	external	49
Technology	Science	other	49
Music	Music	link	56
Mathematics	Chemistry	link	63
other-empty	Sports	other	52
Religion	Chemistry	other	45
other-external	Geography	external	56
Mathematics	Art	other	59
Literature	Technology	other	54
World_War_II	World_War_II	other	43
World_War_II	English_language	link	41
other-external	Technology	link	52
Earth	Wikipedia	link	56
Religion	Main_Page	link	52
United_States	Wikipedia	other	51
Earth	Physics	external	50
Physics	Literature	link	47
other-external	Literature	other	57
Chemistry	English_language	external	54
Mathematics	Wikipedia	link	54
Mathematics	English_language	external	48
Art	Literature	link	45
World_War_II	History	external	52
Mathematics	Music	other	50
Geography	Philosophy	external	54
Chemistry	Geography	other	49
Chemistry	Science	other	46
Literature	Science	link	61
Mathematics	Philosophy	link	54
Music	Earth	external	41
other-search	United_States	external	48
other-internal	English_language	link	58
Earth	Biology	other	51
other-empty	Mathematics	external	41
Main_Page	Music	other	42
other-empty	English_language	external	54
Mathematics	Art	external	48
Main_Page	Religion	external	46
Technology	Technology	external	35
Wikipedia	Sports	external	55
Geography	English_language	external	45
Geography	Religion	external	53
Technology	United_States	other	56
other-search	Philosophy	other	45
Sports	Philosophy	external	46
Technology	Music	link	45
Earth	Biology	link	51
Main_Page	Chemistry	link	42
Sports	Biology	link	48
Mathematics	Geography	other	49
other-empty	Earth	other	51
History	Earth	link	51
Sports	Religion	other	49
World_War_II	Earth	other	51
other-search	Science	link	51
United_States	Art	external	38
other-external	Literature	link	42
English_language	Art	external	54
Wikipedia	Art	external	58
other-internal	Geography	external	49
Science	Earth	link	50
Literature	History	link	50
Sports	Philosophy	external	48
Biology	Physics	link	53
Chemistry	Music	other	63
English_language	History	link	48
Chemistry	Wikipedia	external	47
other-external	Mathematics	other	68
Geography	History	other	49
Sports	Religion	external	47
Physics	Science	other	38
Mathematics	Philosophy	link	42
other-external	Religion	other	58
Religion	Science	external	50
Religion	Chemistry	other	46
Technology	Geography	external	56
Art	History	link	57
Earth	English_language	external	62
Wikipedia	Science	external	53
other-external	Technology	external	33
World_War_II	Art	link	53
World_War_II	Geography	link	49
other-search	Philosophy	external	46
History	Main_Page	link	44
Main_Page	Wikipedia	external	62
United_States	Philosophy	other	45
United_States	Biology	external	60
Wikipedia	Geography	external	47
Wikipedia	Sports	other	51
Wikipedia	Philosophy	link	60
other-search	Sports	link	37
Biology	United_States	external	43
Literature	Wikipedia	other	46
English_language	Science	external	56
Chemistry	Art	other	54
Art	Physics	other	60
Physics	United_States	external	56
Art	World_War_II	other	43
English_language	Religion	link	47
Biology	Chemistry	other	43
other-internal	Biology	other	47
Biology	Literature	other	47
Art	Philosophy	external	43
World_War_II	Wikipedia	link	43
History	World_War_II	link	63
Music	World_War_II	link	35
Earth	History	link	59
History	English_language	other	48
English_language	Chemistry	link	45
Philosophy	Earth	external	55
Geography	Chemistry	link	54
Main_Page	Art	other	57
Wikipedia	Biology	external	41
other-search	Earth	external	49
other-search	History	link	50
other-search	Chemistry	external	52
Music	Science	external	46
Physics	Music	external	40
Sports	Religion	external	57
Physics	History	link	49
Music	History	other	46
Biology	Sports	link	37
Science	United_States	external	55
Mathematics	History	external	43
Literature	Philosophy	external	40
World_War_II	Sports	link	53
other-empty	Chemistry	other	50
Religion	Art	other	37
History	Science	link	59
Literature	Music	external	55
Earth	Technology	link	57
Physics	English_language	other	42
Mathematics	Sports	link	46
Earth	Philosophy	link	45
Biology	History	link	49
English_language	Main_Page	other	47
Wikipedia	Mathematics	external	62
Biology	Wikipedia	external	58
Geography	Geography	external	60
Music	Religion	link	52
other-internal	History	link	58
World_War_II	History	other	39
other-internal	Music	external	50
other-external	Science	other	49
other-empty	Music	other	43
Main_Page	Chemistry	external	48
other-search	English_language	link	44
Chemistry	English_language	other	56
Philosophy	Chemistry	other	59
History	Literature	link	49
Earth	Philosophy	link	53
Science	Geography	external	45
World_War_II	Literature	external	50
other-internal	Science	link	52
Earth	Earth	link	48
Biology	Main_Page	link	51
Science	Mathematics	link	57
Geography	Art	link	51
Mathematics	United_States	external	53
other-internal	Geography	external	40
Art	Sports	external	50
English_language	Science	external	64
Music	History	external	48
Technology	Music	other	55
Sports	Technology	other	45
Religion	Main_Page	other	64
other-external	Physics	link	40
Art	United_States	other	58
Mathematics	Main_Page	other	63
World_War_II	Religion	other	53
Main_Page	Music	external	48
Sports	Wikipedia	external	57
United_States	United_States	link	62
Earth	Wikipedia	external	59
other-external	Main_Page	link	54
World_War_II	Geography	other	38
Sports	History	other	45
Religion	World_War_II	other	55
History	Chemistry	other	40
Chemistry	Physics	other	50
other-empty	Art	link	42
Sports	Wikipedia	other	62
History	Chemistry	link	51
Geography	Biology	other	56
other-search	Philosophy	other	50
Literature	Physics	external	49
Religion	Music	link	54
other-empty	Philosophy	other	51
Biology	Chemistry	other	52
other-internal	Physics	other	52
Art	Biology	external	42
Music	Chemistry	link	66
Main_Page	Mathematics	other	53
World_War_II	Literature	other	56
other-empty	Earth	link	45
Music	Main_Page	other	52
Physics	Geography	other	44
Religion	Wikipedia	link	62
Geography	History	link	56
Religion	Wikipedia	other	43
United_States	Music	other	44
other-search	Philosophy	external	66
Mathematics	Technology	other	54
Wikipedia	Mathematics	link	53
other-external	Religion	external	50
World_War_II	Art	other	60
Art	Art	other	50
Philosophy	Physics	other	53
other-empty	World_War_II	other	58
other-external	Art	external	54
other-external	Wikipedia	external	61
Wikipedia	United_States	link	55
other-internal	United_States	other	48
Science	Biology	external	55
Science	Mathematics	external	46
Wikipedia	History	external	52
Earth	English_language	other	45
Mathematics	United_States	link	37
Sports	World_War_II	external	41
Earth	Biology	other	41
Biology	Mathematics	external	45
Religion	Geography	link	59
Main_Page	Physics	link	62
World_War_II	History	external	50
Biology	Music	other	54
other-internal	Religion	link	55
other-external	Philosophy	external	44
Wikipedia	Chemistry	link	44
Sports	Chemistry	link	48
Science	Sports	external	56
Music	Music	other	49
Biology	Science	link	49
Art	World_War_II	link	54
Literature	Philosophy	link	57
United_States	Physics	other	45
Chemistry	Physics	link	58
Geography	Earth	link	50
Science	Mathematics	other	58
Earth	English_language	external	57
Mathematics	Sports	external	58
other-empty	Science	external	59
English_language	World_War_II	other	48
Art	Main_Page	external	56
Art	English_language	link	39
other-search	Earth	other	50
other-empty	Mathematics	external	50
Geography	History	link	49
Sports	English_language	external	32
Wikipedia	World_War_II	other	65
Technology	Sports	other	65
Philosophy	English_language	other	47
Science	Earth	link	55
Earth	Mathematics	link	51
other-external	Main_Page	other	44
World_War_II	Technology	other	53
United_States	Mathematics	link	51
World_War_II	English_language	link	43
Literature	Physics	link	42
other-external	World_War_II	other	56
Science	Mathematics	link	51
other-empty	Earth	other	51
other-internal	Philosophy	link	34
Main_Page	Sports	external	39
other-external	History	external	47
other-empty	English_language	external	44
World_War_II	Sports	external	49
Literature	Main_Page	external	42
Mathematics	Science	link	48
Philosophy	Mathematics	other	47
Philosophy	Wikipedia	external	54
Mathematics	Wikipedia	link	49
Technology	Science	other	42
Literature	Philosophy	link	49
Sports	Earth	link	49
Main_Page	Main_Page	link	50
World_War_II	Science	other	38
Science	Geography	external	39
other-external	Wikipedia	link	58
Sports	Technology	other	55
Religion	Literature	link	54
Music	United_States	other	39
Main_Page	World_War_II	other	52
Art	Mathematics	other	44
Earth	United_States	external	51
other-internal	Science	other	50
Art	Chemistry	link	48
United_States	Biology	other	58
Physics	Philosophy	link	54
Main_Page	United_States	link	37
Main_Page	Wikipedia	other	41
History	English_language	link	54
History	Biology	other	55
Literature	Mathematics	link	47
other-external	Chemistry	other	54
other-external	Art	other	41
other-internal	Geography	external	56
Biology	Religion	external	54
Biology	Mathematics	link	61
Music	Philosophy	link	54
Mathematics	Mathematics	external	53
Mathematics	Main_Page	other	37
World_War_II	Geography	external	62
Geography	Science	external	39
Science	Geography	other	37
Biology	United_States	other	69
other-empty	Philosophy	external	49
World_War_II	Literature	link	62
Literature	Music	external	49
Physics	Chemistry	link	40
Main_Page	Chemistry	other	54
Technology	Chemistry	link	47
Mathematics	Philosophy	other	52
Geography	Physics	external	48
English_language	Literature	other	59
Mathematics	Sports	other	46
Philosophy	Physics	link	44
Geography	Mathematics	other	54
Wikipedia	Wikipedia	other	41
Music	Technology	other	40
Technology	United_States	link	44
Earth	Geography	link	48
Philosophy	History	other	55
Sports	History	link	66
Biology	Art	external	55
United_States	Mathematics	other	59
other-empty	Literature	other	57
Biology	Music	link	54
English_language	Literature	external	51
Science	Biology	external	49
World_War_II	Music	external	55
Technology	Literature	link	45
other-external	Earth	other	51
Literature	Biology	link	57
Earth	English_language	external	58
other-search	Biology	other	44
other-search	English_language	link	57
Philosophy	United_States	external	44
Art	Earth	external	37
Geography	Sports	other	44
Physics	Geography	external	40
English_language	Music	other	38
other-empty	Science	other	55
Biology	Music	external	50
World_War_II	Literature	external	60
other-internal	Biology	link	59
Chemistry	Biology	external	55
Technology	Sports	external	53
Physics	World_War_II	other	54
World_War_II	Biology	link	49
Sports	Literature	other	60
Philosophy	Philosophy	external	48
Religion	Religion	link	59
English_language	Geography	external	54
Science	Sports	external	56
Sports	Philosophy	other	52
other-external	Science	external	56
other-external	History	link	46
History	Music	link	53
Art	History	link	46
Physics	Literature	link	58
Religion	English_language	link	61
Geography	United_States	link	51
Earth	Wikipedia	link	43
Art	Main_Page	external	54
World_War_II	Sports	other	56
Technology	Philosophy	link	51
Art	Music	external	48
Mathematics	Philosophy	link	54
other-internal	Religion	external	63
English_language	English_language	external	53
other-empty	Sports	other	66
Main_Page	Technology	other	51
other-internal	Sports	other	46
Science	Earth	external	62
Biology	Philosophy	other	44
Mathematics	United_States	external	55
Biology	History	other	59
other-external	Sports	link	59
Earth	Literature	other	48
Literature	Religion	link	57
Religion	Biology	other	41
Main_Page	Sports	other	70
Chemistry	Science	other	53
Earth	Science	external	70
English_language	Chemistry	link	58
Philosophy	Wikipedia	other	50
Science	Music	external	56
Physics	Music	link	59
Physics	Main_Page	other	43
United_States	Art	external	62
Biology	United_States	external	46
Geography	Physics	link	57
Chemistry	Science	external	52
World_War_II	Philosophy	link	44
Earth	Mathematics	link	43
Music	Technology	other	67
Religion	Art	external	52
History	Earth	link	41
other-external	Science	external	56
World_War_II	Wikipedia	other	61
Religion	Geography	external	48
Main_Page	Wikipedia	link	58
Art	Mathematics	external	52
Art	Philosophy	external	44
other-external	Literature	other	63
Biology	Religion	external	47
Mathematics	Literature	link	50
Religion	Sports	other	49
other-search	World_War_II	other	46
Philosophy	Sports	external	46
Music	Wikipedia	external	64
Mathematics	Chemistry	other	46
Mathematics	Sports	other	41
United_States	Religion	link	53
Earth	Wikipedia	link	41
Technology	World_War_II	other	57
other-internal	World_War_II	link	46
Technology	World_War_II	link	52
Biology	Sports	link	52
Art	World_War_II	other	45
Chemistry	Wikipedia	external	49
United_States	Mathematics	link	50
Mathematics	Science	other	50
Literature	Main_Page	other	44
Chemistry	Physics	other	44
Chemistry	Wikipedia	external	52
Mathematics	United_States	link	46
other-internal	Earth	other	52
other-empty	History	link	47
Literature	Philosophy	link	45
World_War_II	Art	link	46
Philosophy	Art	link	53
Religion	Geography	other	57
Science	Sports	external	63
Wikipedia	History	link	52
Geography	Literature	link	52
Geography	Geography	external	54
Physics	Science	external	46
other-external	English_language	link	45
World_War_II	Geography	other	59
Sports	Philosophy	external	46
Wikipedia	United_States	other	51
Main_Page	Mathematics	external	49
other-search	Science	external	46
English_language	Earth	link	48
United_States	English_language	external	49
English_language	World_War_II	external	44
Chemistry	History	external	44
World_War_II	Science	external	59
other-internal	Wikipedia	other	64
Chemistry	Philosophy	external	43
Chemistry	Mathematics	external	50
Art	Technology	link	40
Wikipedia	English_language	external	61
United_States	Main_Page	other	54
Main_Page	Religion	link	44
Art	Science	link	50
Chemistry	Technology	external	49
History	Literature	other	59
Religion	Literature	link	53
other-search	Geography	external	55
other-empty	Technology	external	54
World_War_II	United_States	link	53
History	Mathematics	external	66
Literature	Biology	link	46
Earth	Literature	external	55
Mathematics	Biology	other	41
Geography	Religion	other	61
Technology	Science	external	34
Sports	Technology	other	57
United_States	History	external	48
