prev	curr	type	n
Technology	Music	other	50
Chemistry	Chemistry	other	47
other-internal	Science	external	48
Technology	Chemistry	external	57
Main_Page	Sports	other	59
Religion	Sports	link	60
Literature	Biology	link	57
other-search	Art	link	47
other-internal	Philosophy	other	52
Chemistry	Music	other	42
Art	Earth	external	48
Philosophy	Philosophy	external	43
Chemistry	Sports	external	56
Physics	Sports	link	48
Music	Earth	link	48
Mathematics	Biology	external	41
Wikipedia	Earth	other	52
Science	History	link	48
Religion	Sports	external	68
other-empty	Literature	external	54
Religion	Music	link	51
Earth	Music	link	41
History	Chemistry	external	54
History	Biology	other	56
Wikipedia	Geography	link	43
Geography	Wikipedia	other	52
Mathematics	Geography	other	69
Chemistry	English_language	link	35
other-internal	Literature	link	57
Physics	Art	external	42
Geography	Chemistry	other	42
Chemistry	Technology	other	63
United_States	Science	external	52
Physics	Philosophy	other	44
other-search	English_language	other	59
Philosophy	English_language	link	51
Literature	Physics	external	44
History	Mathematics	link	56
Chemistry	Music	external	50
Religion	Science	link	53
Physics	Science	other	52
Art	Chemistry	external	48
Science	Biology	external	49
World_War_II	Science	external	58
Technology	Main_Page	other	48
United_States	United_States	other	59
Technology	Earth	other	45
Science	Mathematics	other	59
Technology	United_States	other	42
other-external	Geography	link	43
Wikipedia	History	link	37
English_language	Art	external	54
United_States	Technology	other	51
Wikipedia	Earth	link	50
Physics	Religion	external	56
Music	Physics	external	52
Technology	Philosophy	other	46
Physics	Main_Page	link	42
Earth	Main_Page	external	46
Art	Biology	link	59
Geography	Chemistry	link	46
Art	Science	external	60
Technology	Philosophy	link	45
Chemistry	Art	other	54
Biology	Literature	link	61
Earth	Art	link	58
Music	Music	other	33
Technology	United_States	link	44
History	Geography	external	46
other-empty	World_War_II	link	48
Technology	Science	other	47
Mathematics	Physics	other	60
Geography	Literature	link	58
Mathematics	Technology	external	47
Wikipedia	World_War_II	external	51
Art	Main_Page	link	38
other-external	Sports	external	53
English_language	Sports	link	50
Religion	Mathematics	external	53
Physics	Wikipedia	link	40
Chemistry	History	link	53
other-internal	Religion	other	53
Music	Art	other	42
Physics	Philosophy	link	46
Religion	Art	other	57
History	Main_Page	other	58
Art	Art	other	56
other-empty	Wikipedia	external	53
Science	English_language	link	50
other-empty	Philosophy	other	61
English_language	Physics	link	55
Biology	Art	other	37
Literature	Science	external	62
Main_Page	Geography	other	49
Music	Art	external	44
other-external	Biology	external	45
Art	English_language	external	50
English_language	Religion	external	46
Philosophy	Sports	external	37
Music	Wikipedia	link	55
United_States	Wikipedia	link	42
Religion	Biology	link	59
Main_Page	Philosophy	external	48
Physics	Art	link	53
History	Biology	external	54
other-search	Philosophy	other	40
Physics	Music	other	41
Technology	Art	external	53
Biology	Religion	other	43
Technology	English_language	link	49
Art	Geography	external	50
other-internal	Art	external	50
Philosophy	Wikipedia	link	47
Biology	World_War_II	link	50
Philosophy	Physics	external	55
Wikipedia	Religion	external	46
Literature	Biology	link	49
Music	Earth	other	44
Geography	Mathematics	other	45
Geography	United_States	external	48
Mathematics	United_States	link	61
Philosophy	Art	external	48
other-empty	United_States	link	43
Art	Geography	link	40
other-external	United_States	other	57
United_States	Biology	other	52
United_States	Art	external	50
Main_Page	Chemistry	link	50
Wikipedia	Geography	other	53
Philosophy	Mathematics	external	51
Physics	English_language	external	46
other-empty	Wikipedia	other	33
Wikipedia	World_War_II	link	44
Geography	Science	other	43
Technology	Literature	external	53
World_War_II	Physics	external	41
Sports	Earth	other	41
Wikipedia	Wikipedia	external	49
Biology	Art	other	52
Earth	Technology	link	50
other-internal	Main_Page	link	43
Mathematics	Sports	link	46
Mathematics	Mathematics	external	58
other-external	English_language	other	63
Wikipedia	Chemistry	link	35
English_language	Biology	link	46
Geography	Art	link	57
English_language	Literature	link	54
World_War_II	Chemistry	other	54
Wikipedia	Geography	link	52
Mathematics	Mathematics	link	47
other-internal	Geography	external	38
Wikipedia	United_States	other	42
Art	United_States	link	65
Literature	Wikipedia	external	50
other-empty	Technology	link	58
History	Wikipedia	external	52
Art	Geography	external	45
Geography	Art	external	48
Literature	History	other	55
Philosophy	Physics	other	50
other-empty	History	other	64
Wikipedia	Technology	other	49
Earth	Art	other	49
Music	Literature	external	53
Sports	Sports	external	48
Wikipedia	Philosophy	other	53
Music	History	other	62
Biology	Technology	other	54
Technology	History	link	56
World_War_II	Literature	external	41
Earth	Biology	link	45
other-search	Main_Page	other	55
other-search	Philosophy	link	47
Sports	Science	other	53
Technology	Art	link	46
Physics	Music	link	47
Music	English_language	link	47
Physics	Literature	other	52
Science	United_States	other	68
Sports	Physics	external	50
Geography	Chemistry	link	54
Art	Literature	other	56
other-external	Mathematics	link	59
Geography	Art	link	55
World_War_II	World_War_II	link	49
other-internal	Biology	link	38
Chemistry	Chemistry	external	48
Art	History	other	48
Philosophy	Mathematics	external	55
Art	English_language	link	52
Earth	Religion	external	52
Religion	Main_Page	other	56
Religion	Philosophy	link	50
Main_Page	Chemistry	link	59
Religion	Biology	link	54
English_language	English_language	other	48
Music	Music	link	56
Wikipedia	Chemistry	external	47
Biology	Religion	external	52
Art	Art	other	48
Chemistry	English_language	external	50
Science	Biology	link	46
Philosophy	Main_Page	other	59
History	Religion	link	49
Wikipedia	Sports	link	51
Religion	Literature	link	51
Literature	Philosophy	link	62
Technology	Philosophy	external	40
other-search	Art	other	48
Religion	English_language	external	48
Biology	Geography	link	44
Literature	Biology	link	47
Sports	History	external	50
Music	Biology	other	50
Earth	Main_Page	other	43
Philosophy	Mathematics	other	54
World_War_II	Literature	other	50
English_language	Main_Page	link	56
United_States	Main_Page	other	57
Philosophy	Physics	other	56
Literature	Literature	external	51
Biology	World_War_II	link	50
Sports	Art	other	53
Geography	Technology	link	53
Philosophy	Literature	link	46
World_War_II	History	external	51
other-empty	Earth	link	53
Earth	Chemistry	other	53
Geography	English_language	other	62
History	English_language	external	32
other-external	Geography	external	60
Science	United_States	other	56
Geography	Earth	external	52
Art	Main_Page	other	56
Art	History	link	56
History	Chemistry	external	43
Science	Physics	link	44
Chemistry	Chemistry	link	49
other-external	Philosophy	other	66
Religion	United_States	link	48
Religion	United_States	external	40
Science	Sports	external	48
Music	Mathematics	link	35
Earth	Religion	external	41
History	Science	external	71
Music	Sports	external	48
Chemistry	Religion	other	51
United_States	Biology	external	53
other-internal	Philosophy	other	50
Earth	Geography	link	43
Art	Science	other	52
Religion	Geography	external	47
Physics	Main_Page	link	42
Earth	Earth	other	45
English_language	Geography	other	59
Sports	Geography	external	56
Religion	Earth	other	46
Science	Mathematics	link	38
other-external	Main_Page	external	48
Physics	Biology	external	49
Mathematics	English_language	link	55
Earth	Science	link	49
Music	Science	link	42
Art	Religion	other	45
English_language	Physics	other	46
Chemistry	Technology	other	53
Religion	Biology	link	40
Earth	Mathematics	external	41
Literature	Biology	other	48
Physics	Mathematics	link	54
other-empty	Earth	external	39
other-empty	Literature	other	50
United_States	Technology	link	60
Music	Biology	link	45
other-search	Main_Page	link	41
Mathematics	World_War_II	link	47
Science	Main_Page	link	49
Mathematics	History	external	55
Geography	Literature	external	57
Physics	Music	other	55
Physics	Sports	external	58
Wikipedia	Chemistry	link	56
English_language	Main_Page	other	46
Wikipedia	Technology	external	49
World_War_II	Biology	external	55
Earth	Mathematics	other	51
English_language	Music	link	57
Physics	Biology	external	51
Science	Technology	other	46
other-internal	Physics	other	57
Earth	English_language	external	63
Science	Wikipedia	other	56
other-empty	Earth	link	44
English_language	Wikipedia	link	48
Wikipedia	World_War_II	other	65
Earth	United_States	link	40
other-search	Wikipedia	link	55
other-external	Sports	other	47
Main_Page	History	external	53
Sports	Literature	link	58
Wikipedia	Earth	link	70
English_language	Literature	external	49
Philosophy	English_language	link	38
Religion	Wikipedia	other	61
Main_Page	Physics	external	54
other-internal	Biology	other	43
Sports	Sports	external	50
other-external	Biology	link	50
other-internal	Philosophy	external	42
Wikipedia	Mathematics	other	58
Art	Science	external	46
Biology	Physics	external	52
Religion	Geography	other	53
other-external	Physics	link	51
Chemistry	Philosophy	other	64
Religion	Chemistry	external	64
United_States	English_language	other	60
other-external	World_War_II	link	48
Religion	English_language	other	57
Geography	Science	external	45
Art	Philosophy	other	62
Wikipedia	Wikipedia	other	47
United_States	Literature	external	52
English_language	Philosophy	link	43
Art	Literature	other	52
other-search	Geography	link	43
Technology	Sports	other	45
Technology	United_States	link	47
Wikipedia	English_language	other	56
Technology	Main_Page	other	58
Mathematics	Geography	external	54
English_language	Technology	link	47
History	Science	external	42
Literature	Science	other	47
Physics	Science	external	41
Physics	Art	link	44
Art	History	other	53
Earth	Literature	other	45
Religion	Mathematics	link	41
English_language	History	link	36
Philosophy	Technology	external	54
other-search	Main_Page	external	49
Philosophy	Wikipedia	link	57
other-internal	History	external	57
Music	Music	other	46
other-search	Mathematics	external	59
History	Mathematics	external	39
Mathematics	Physics	link	41
other-internal	Technology	link	59
Philosophy	Music	link	35
other-internal	Technology	link	47
other-external	Religion	external	56
Physics	History	other	59
Chemistry	Literature	link	54
other-search	Mathematics	external	53
other-internal	Literature	other	60
English_language	Mathematics	link	47
Literature	Literature	other	57
English_language	Geography	external	46
Geography	Music	link	52
Art	Wikipedia	link	44
Geography	Technology	link	54
United_States	Science	other	51
Technology	Chemistry	link	54
Religion	World_War_II	external	40
History	Mathematics	other	44
Biology	Physics	external	62
Geography	Geography	link	38
Philosophy	Biology	link	52
Physics	Earth	external	58
Biology	Biology	other	53
Mathematics	Sports	external	44
other-empty	World_War_II	other	49
Sports	Art	link	53
Chemistry	History	external	53
Physics	Physics	external	58
Music	Geography	other	62
other-external	Sports	other	44
Literature	World_War_II	external	51
other-internal	Main_Page	link	48
Sports	English_language	other	56
Biology	Science	other	52
other-internal	Religion	link	46
Philosophy	Technology	link	45
other-internal	Biology	other	40
United_States	Sports	link	45
English_language	World_War_II	link	64
Main_Page	Physics	other	46
Biology	United_States	external	38
Wikipedia	World_War_II	other	46
Chemistry	Science	other	59
other-empty	Literature	external	43
Main_Page	English_language	link	44
Sports	Main_Page	external	49
Music	Technology	link	46
Geography	Sports	other	38
Mathematics	Music	other	47
Biology	Mathematics	external	49
Religion	Music	external	49
English_language	Sports	other	52
Literature	Music	link	53
Wikipedia	United_States	other	53
Science	Art	other	52
Sports	Mathematics	other	63
other-external	History	external	56
Science	Wikipedia	external	50
Physics	Biology	link	53
Main_Page	Earth	other	58
other-internal	Geography	link	59
Biology	Biology	other	39
Literature	Music	external	43
Chemistry	History	other	47
Music	Earth	other	35
Philosophy	World_War_II	external	48
Religion	Biology	external	58
Physics	Geography	external	37
other-search	Sports	external	44
Chemistry	Science	external	45
other-internal	Sports	other	54
World_War_II	Music	other	49
other-external	Religion	other	54
Wikipedia	Religion	other	50
Literature	Geography	other	57
Literature	Literature	external	52
World_War_II	Literature	other	47
Wikipedia	Philosophy	link	45
Earth	Geography	other	43
Geography	Biology	link	44
Chemistry	Mathematics	external	59
Religion	World_War_II	other	43
Art	Geography	link	46
History	Earth	external	54
Chemistry	Geography	external	56
Technology	English_language	other	58
Art	Mathematics	other	37
Art	Science	other	48
Religion	Technology	other	57
Religion	Main_Page	external	55
other-search	Music	link	49
Chemistry	Physics	external	41
English_language	Earth	external	34
Biology	Science	external	48
Philosophy	United_States	external	47
Science	Religion	link	54
Sports	Geography	link	45
Wikipedia	Wikipedia	link	45
Science	History	other	39
Sports	Geography	external	47
Sports	Sports	external	41
Science	Sports	link	72
Technology	Physics	other	50
other-empty	Mathematics	link	47
World_War_II	Chemistry	other	57
other-external	Physics	link	54
Sports	Philosophy	other	58
Music	Literature	other	46
Technology	Geography	link	51
other-external	United_States	link	39
Science	Sports	link	51
other-empty	History	external	55
World_War_II	Art	other	66
Music	Biology	link	48
Wikipedia	Geography	other	71
other-internal	Sports	external	64
Sports	Sports	link	53
Mathematics	Music	external	55
English_language	United_States	other	62
Wikipedia	Wikipedia	link	45
History	Physics	other	43
Art	Philosophy	link	53
Earth	Biology	other	42
Chemistry	Literature	external	51
Technology	Technology	link	45
Art	Technology	other	44
Science	Science	external	53
other-external	Sports	external	40
Philosophy	Technology	other	56
Art	Religion	link	57
World_War_II	Music	link	56
World_War_II	Chemistry	link	53
other-empty	Literature	link	49
Philosophy	World_War_II	other	45
Physics	Chemistry	external	63
Biology	Earth	link	53
Earth	United_States	external	47
Mathematics	Technology	link	63
other-search	Physics	external	65
Chemistry	Literature	link	49
History	Chemistry	external	56
Art	History	other	37
Philosophy	Sports	external	55
Main_Page	World_War_II	link	51
English_language	Music	other	49
Main_Page	World_War_II	other	44
Religion	Earth	other	49
Geography	Main_Page	link	40
Chemistry	Philosophy	external	44
Physics	Physics	link	53
Biology	Philosophy	external	46
other-external	Religion	other	41
Biology	Mathematics	external	63
Wikipedia	Sports	other	51
Geography	United_States	other	49
United_States	Music	link	58
Physics	Science	other	41
Main_Page	Technology	external	41
Literature	Science	other	43
English_language	Main_Page	link	51
Philosophy	Geography	external	49
other-search	Chemistry	link	52
United_States	Wikipedia	other	54
United_States	Physics	other	52
Mathematics	Geography	other	52
other-internal	Technology	other	41
Geography	Science	other	51
World_War_II	Music	other	42
other-external	Art	other	52
Literature	World_War_II	external	47
other-external	Art	other	53
Music	History	external	55
Science	Physics	external	47
Art	Music	link	56
Earth	Philosophy	link	51
other-external	Geography	link	54
Mathematics	Art	external	51
Physics	Philosophy	other	44
other-search	History	external	50
other-empty	Biology	link	58
World_War_II	History	link	56
other-internal	English_language	link	45
other-empty	Wikipedia	other	53
other-external	Physics	other	56
other-internal	Technology	external	52
World_War_II	Music	link	52
other-search	Sports	other	47
World_War_II	Technology	external	35
Literature	Music	link	41
Mathematics	Biology	link	56
other-external	World_War_II	link	50
English_language	Biology	other	58
Wikipedia	Literature	other	56
World_War_II	Physics	external	49
Sports	Art	link	43
Earth	Biology	link	54
Geography	Earth	other	51
Geography	Philosophy	other	61
Music	Mathematics	other	42
Chemistry	Literature	link	56
English_language	English_language	other	57
other-empty	Earth	external	50
Sports	Physics	other	59
Philosophy	Geography	link	53
Main_Page	Sports	link	47
Music	Philosophy	external	48
Literature	Biology	other	64
Wikipedia	United_States	link	45
other-internal	Physics	link	63
World_War_II	Physics	external	58
Sports	Geography	link	50
Wikipedia	Religion	link	42
Literature	Literature	other	46
Earth	Literature	other	42
Chemistry	Philosophy	other	55
Art	World_War_II	external	44
Physics	English_language	external	58
Chemistry	Biology	other	46
Biology	United_States	link	54
Religion	Literature	link	49
World_War_II	Biology	external	51
other-internal	English_language	other	46
World_War_II	Physics	other	42
Science	Wikipedia	other	58
Art	Biology	other	62
other-empty	History	other	49
Music	Literature	link	48
Philosophy	Philosophy	link	61
Religion	Earth	link	33
Religion	Biology	external	61
Mathematics	World_War_II	other	36
Technology	Earth	other	55
Physics	English_language	link	41
Main_Page	Literature	link	47
Biology	Religion	external	46
Religion	Physics	external	40
other-internal	History	other	54
other-search	Chemistry	link	68
Biology	Mathematics	link	42
other-external	World_War_II	external	52
Physics	World_War_II	other	51
other-empty	Physics	other	49
Chemistry	English_language	link	42
Chemistry	World_War_II	other	59
Literature	Earth	link	55
Religion	Music	link	36
Music	Earth	external	58
Geography	Religion	external	48
History	Earth	link	61
Chemistry	Wikipedia	other	56
Music	Biology	other	47
Literature	Sports	link	40
Science	United_States	link	45
Biology	Art	link	48
Physics	World_War_II	external	51
other-external	United_States	link	58
Wikipedia	Main_Page	other	31
Chemistry	History	other	50
United_States	Technology	external	54
History	History	link	45
Art	Technology	other	41
Physics	English_language	external	54
Physics	Religion	external	48
Technology	Wikipedia	other	57
Main_Page	Technology	other	53
other-external	History	link	45
Biology	Biology	other	42
other-empty	Main_Page	other	52
Religion	Earth	other	51
History	Philosophy	link	46
Religion	Sports	other	46
History	United_States	other	54
Literature	Physics	link	45
Wikipedia	Main_Page	link	59
other-search	Wikipedia	link	54
Technology	Chemistry	other	50
Science	Sports	other	52
Art	Wikipedia	link	40
other-search	History	link	41
other-search	Religion	link	62
Wikipedia	History	external	53
Main_Page	United_States	external	55
Physics	Philosophy	other	46
Biology	Music	other	54
other-external	Wikipedia	other	59
United_States	Physics	other	49
Art	Philosophy	link	40
Sports	Physics	other	43
World_War_II	Mathematics	other	40
Earth	World_War_II	other	40
Music	Main_Page	other	47
Sports	Literature	other	44
Technology	English_language	external	51
Science	World_War_II	link	52
Literature	Art	other	56
Wikipedia	Biology	link	43
Earth	English_language	link	45
other-search	Sports	link	58
World_War_II	Wikipedia	other	57
other-internal	Religion	link	47
other-internal	Physics	external	61
Music	United_States	link	57
Earth	Music	other	48
Physics	Literature	other	43
English_language	Literature	link	47
other-external	Science	other	55
Sports	Philosophy	link	48
Chemistry	Philosophy	external	49
other-search	Sports	external	55
other-external	World_War_II	other	43
Philosophy	Religion	other	59
Main_Page	Wikipedia	external	56
English_language	Biology	other	42
Science	History	other	49
Geography	Music	link	39
Art	World_War_II	link	55
Philosophy	History	other	65
Wikipedia	World_War_II	link	47
other-search	Earth	external	58
Music	Music	external	60
Chemistry	English_language	external	50
Physics	Sports	link	52
Wikipedia	World_War_II	external	46
English_language	Philosophy	other	50
other-empty	Philosophy	external	50
History	Music	other	51
Art	Biology	other	39
Main_Page	Religion	other	43
Mathematics	United_States	other	60
Mathematics	Philosophy	external	44
Sports	Wikipedia	other	48
Sports	Religion	link	50
Art	Biology	external	53
Main_Page	Religion	link	43
Science	Sports	external	49
Main_Page	Mathematics	external	53
Philosophy	Biology	other	49
Mathematics	Literature	link	41
Geography	Philosophy	other	51
Sports	Physics	external	58
Music	Technology	other	34
Biology	Main_Page	link	48
Art	Religion	other	33
Biology	Science	link	51
Art	Technology	other	49
English_language	Biology	link	75
other-external	World_War_II	link	37
History	Philosophy	other	54
United_States	Wikipedia	external	55
Main_Page	Art	external	48
other-empty	Geography	external	51
World_War_II	Chemistry	other	40
Art	Literature	external	50
Main_Page	Geography	other	42
Sports	Geography	external	56
Music	Art	other	41
Science	Earth	link	46
Wikipedia	Technology	other	51
History	Music	link	48
Physics	Earth	other	45
Philosophy	World_War_II	other	52
Main_Page	Mathematics	external	48
Biology	Chemistry	link	73
other-empty	Music	link	44
Sports	Literature	link	46
Technology	Philosophy	other	47
Physics	Science	external	61
Art	Sports	other	49
Art	Wikipedia	external	49
Chemistry	Art	link	48
United_States	English_language	other	60
World_War_II	English_language	other	55
Science	Art	external	60
United_States	Literature	external	47
World_War_II	United_States	link	55
other-empty	Religion	link	42
English_language	Religion	link	46
Literature	Biology	external	43
Philosophy	Science	link	48
other-empty	Earth	external	32
Chemistry	Earth	other	53
other-search	English_language	external	66
Music	Geography	external	47
other-internal	Geography	link	48
other-search	Literature	other	40
Philosophy	Mathematics	other	48
other-external	Mathematics	link	46
Geography	Mathematics	external	42
Chemistry	History	external	46
World_War_II	Geography	other	38
Biology	Earth	link	46
Technology	Science	link	44
Earth	English_language	other	53
Art	Main_Page	external	43
Mathematics	Earth	other	39
other-internal	Earth	other	63
Physics	Literature	external	43
Main_Page	Main_Page	other	57
English_language	Geography	external	43
other-search	Music	other	38
Earth	Earth	link	46
Main_Page	Science	link	59
Wikipedia	Literature	other	35
Main_Page	Science	external	60
Music	Geography	external	50
Chemistry	History	other	58
other-search	Technology	external	56
Physics	Philosophy	other	46
Mathematics	History	external	46
Art	Geography	link	35
Religion	Sports	link	62
Sports	Technology	external	48
Main_Page	Science	external	57
United_States	Chemistry	external	60
other-search	Sports	other	41
Music	Literature	external	54
Religion	Biology	link	54
Earth	Earth	external	44
Philosophy	Geography	external	45
English_language	Music	other	42
United_States	Geography	other	34
Sports	Religion	external	50
Physics	Philosophy	link	38
Biology	English_language	link	45
World_War_II	World_War_II	link	56
United_States	Earth	other	59
Geography	Science	link	41
Earth	Technology	other	47
Religion	Earth	external	39
Technology	Sports	link	56
Main_Page	Earth	external	69
Physics	World_War_II	external	40
Science	Physics	external	41
History	Biology	other	46
Art	Wikipedia	external	45
Main_Page	Literature	external	60
Geography	Geography	external	53
Art	Biology	other	50
Music	Literature	link	48
other-internal	Biology	other	48
Mathematics	Science	link	62
Sports	Earth	external	52
other-internal	Geography	link	53
Sports	Geography	external	47
Philosophy	Geography	external	48
Main_Page	World_War_II	link	60
Philosophy	Main_Page	other	60
Biology	Biology	external	47
Music	Religion	other	47
Literature	Wikipedia	link	46
History	Physics	other	58
other-internal	Technology	other	42
Religion	World_War_II	external	50
Geography	Music	other	41
other-external	World_War_II	other	38
Music	Technology	external	51
Biology	Sports	link	46
Main_Page	Geography	external	46
Sports	Chemistry	link	47
English_language	Biology	link	45
Main_Page	Chemistry	external	42
History	Earth	link	57
Chemistry	Earth	external	58
Physics	Religion	other	61
Technology	Biology	external	63
Wikipedia	Literature	other	54
Earth	Wikipedia	other	51
World_War_II	United_States	link	65
other-empty	English_language	link	53
Physics	Art	link	53
Science	Wikipedia	other	51
Geography	Biology	link	39
other-external	Physics	other	61
Literature	United_States	link	56
Religion	Geography	external	55
Technology	Biology	other	49
other-empty	Chemistry	other	48
Art	Earth	link	41
World_War_II	World_War_II	link	51
Literature	Main_Page	external	48
Physics	Art	other	59
Geography	Mathematics	external	49
other-internal	English_language	external	48
Biology	Religion	link	38
Geography	United_States	external	62
Physics	Mathematics	link	52
Philosophy	Literature	external	53
Literature	Philosophy	other	58
Sports	Art	other	48
Earth	Chemistry	link	59
Science	Art	external	67
Science	Main_Page	other	61
World_War_II	History	external	44
Religion	Sports	other	49
Physics	Mathematics	link	45
Chemistry	Main_Page	external	59
Literature	Literature	other	45
Geography	Philosophy	other	55
Main_Page	Sports	external	49
Religion	Music	other	43
Wikipedia	Science	other	50
World_War_II	Philosophy	link	51
Literature	Science	link	44
History	English_language	external	49
History	Geography	link	56
Music	English_language	link	52
World_War_II	Philosophy	external	47
other-internal	Biology	external	53
Chemistry	Philosophy	external	57
World_War_II	History	link	39
Religion	Physics	external	45
Main_Page	Earth	link	46
Literature	Wikipedia	link	47
English_language	Biology	other	55
Chemistry	Wikipedia	other	44
Technology	Music	external	68
History	Music	external	44
Biology	Technology	external	59
Science	Art	external	47
Technology	United_States	other	51
Religion	Physics	other	62
Chemistry	United_States	external	62
History	Philosophy	link	49
Chemistry	Sports	link	48
English_language	Music	external	52
World_War_II	Sports	other	56
Sports	Earth	link	48
English_language	Religion	external	45
History	Technology	other	56
Biology	Geography	link	44
Religion	Physics	other	67
other-external	Philosophy	external	51
Mathematics	Philosophy	external	64
other-external	Mathematics	external	51
Technology	Geography	other	55
other-external	Literature	other	55
Mathematics	Chemistry	link	61
History	United_States	other	39
Main_Page	World_War_II	other	58
Art	Religion	link	53
World_War_II	Mathematics	other	50
Biology	English_language	other	55
Philosophy	Religion	external	42
other-search	Sports	other	61
United_States	Chemistry	external	54
Art	World_War_II	link	50
Chemistry	Science	external	58
World_War_II	Chemistry	other	47
other-external	Philosophy	external	47
Chemistry	Biology	other	47
Wikipedia	Science	link	49
Mathematics	Geography	external	64
Physics	Wikipedia	other	34
Music	History	link	44
United_States	United_States	external	42
World_War_II	Literature	link	59
Music	World_War_II	other	48
other-internal	History	other	50
other-search	Sports	link	40
World_War_II	History	external	46
United_States	English_language	link	58
other-search	History	external	49
Technology	Wikipedia	external	48
other-search	United_States	other	61
United_States	Chemistry	link	47
Biology	Chemistry	external	51
World_War_II	Earth	link	54
Religion	Earth	link	38
Religion	Main_Page	external	43
Philosophy	United_States	external	64
Mathematics	World_War_II	other	52
other-external	Chemistry	other	48
Mathematics	Biology	external	49
other-internal	History	link	48
other-internal	English_language	other	64
Philosophy	History	link	56
Religion	Art	link	47
Religion	Geography	other	59
Art	Chemistry	other	40
Sports	Earth	other	53
other-empty	United_States	link	53
Chemistry	United_States	external	55
other-external	Technology	link	42
Religion	English_language	link	43
Music	Wikipedia	external	48
Wikipedia	Wikipedia	link	55
other-internal	Main_Page	other	62
Religion	Literature	link	43
Sports	Music	other	47
Geography	Science	other	53
History	Music	other	40
Chemistry	Science	external	51
Technology	World_War_II	external	45
Earth	English_language	link	50
Chemistry	Geography	other	43
Wikipedia	United_States	external	44
English_language	Science	link	50
Wikipedia	Religion	other	51
Music	Physics	other	43
English_language	Science	link	45
other-search	Music	external	46
Earth	Technology	link	50
World_War_II	English_language	external	56
Literature	Art	external	55
other-search	Main_Page	other	45
United_States	Earth	other	38
other-internal	Mathematics	link	62
Music	Music	other	46
United_States	History	link	43
World_War_II	Biology	link	53
Religion	English_language	link	45
Mathematics	Art	external	49
Biology	Mathematics	link	58
Main_Page	United_States	other	59
Philosophy	Mathematics	other	52
other-internal	Wikipedia	other	60
Literature	World_War_II	other	54
Mathematics	English_language	link	48
Wikipedia	Biology	other	46
other-internal	Mathematics	link	58
History	History	external	53
Earth	Biology	other	44
Geography	Art	other	47
Mathematics	Chemistry	external	37
Main_Page	Wikipedia	external	48
other-empty	Wikipedia	link	48
United_States	Philosophy	link	58
Technology	Religion	link	53
Philosophy	Mathematics	other	57
other-empty	Main_Page	other	54
Geography	Philosophy	other	53
Science	Biology	other	56
World_War_II	Main_Page	link	39
other-external	Literature	other	38
History	Physics	external	56
other-empty	Biology	link	42
Physics	Geography	link	45
other-empty	History	link	49
Geography	Technology	other	53
Science	Wikipedia	other	37
Physics	Music	link	49
History	Wikipedia	external	50
Art	English_language	external	49
Art	Religion	external	50
English_language	Biology	other	51
Sports	Science	external	50
United_States	Science	other	48
Geography	World_War_II	link	48
Earth	Geography	external	47
Technology	History	other	45
World_War_II	Philosophy	link	57
Technology	Mathematics	link	34
Geography	Wikipedia	external	46
Earth	Earth	link	47
other-external	English_language	external	55
Earth	Religion	link	59
Technology	History	other	54
English_language	Sports	external	55
Sports	Music	link	47
Art	Main_Page	external	48
Chemistry	Literature	link	55
Biology	United_States	other	41
Sports	Literature	external	46
Chemistry	Religion	external	50
Philosophy	Science	external	44
History	Chemistry	link	39
other-internal	Main_Page	link	48
Philosophy	Technology	other	52
Main_Page	Chemistry	other	45
Philosophy	Main_Page	link	62
Physics	Music	external	48
Technology	Physics	other	44
other-empty	Earth	external	47
United_States	Philosophy	link	53
other-empty	Biology	link	57
Main_Page	Art	link	54
World_War_II	Biology	external	54
Philosophy	Philosophy	other	42
Art	Physics	other	58
Chemistry	Sports	external	55
World_War_II	Chemistry	external	39
other-internal	Biology	external	43
Earth	Science	other	55
Physics	United_States	link	60
English_language	Literature	other	42
Geography	Philosophy	link	46
United_States	Art	other	47
Technology	United_States	other	39
Sports	Technology	link	54
Technology	Earth	link	49
Earth	Mathematics	link	56
Geography	Technology	link	46
other-search	Mathematics	link	53
Literature	Biology	link	44
Sports	Biology	link	58
World_War_II	Science	external	38
Literature	Art	other	46
other-internal	Music	other	39
Biology	Earth	external	66
other-empty	Wikipedia	link	41
Chemistry	Biology	link	56
English_language	Music	link	52
Wikipedia	English_language	external	55
other-internal	Literature	link	43
Science	Sports	other	44
other-search	History	external	57
other-empty	Literature	external	58
Technology	World_War_II	other	51
other-internal	English_language	external	47
Religion	United_States	external	32
Religion	History	external	75
Art	English_language	link	52
Religion	Physics	other	44
United_States	Wikipedia	link	55
Wikipedia	Wikipedia	link	70
Earth	Technology	other	45
other-internal	Physics	external	42
Biology	United_States	external	54
World_War_II	Geography	other	51
Technology	Art	external	58
Music	Biology	external	51
other-search	Literature	other	50
Mathematics	History	link	51
Wikipedia	Physics	other	55
History	Physics	other	47
Mathematics	Biology	other	47
Science	Sports	link	49
History	United_States	other	54
Mathematics	World_War_II	link	46
other-external	Wikipedia	external	59
Earth	Sports	other	47
Geography	Music	other	50
Earth	Philosophy	other	50
History	History	external	53
Chemistry	Mathematics	link	45
Music	Religion	link	55
Mathematics	Sports	link	59
United_States	Chemistry	external	42
Chemistry	Chemistry	link	37
Sports	Art	link	53
other-internal	Science	external	55
Art	World_War_II	other	39
other-external	Literature	external	61
Physics	Philosophy	other	52
